date,high,low,open,close,volume,position,return,strategy_return,equity_curve,drawdown
2022-11-07,156.57000732421875,155.80999755859375,156.22000122070312,155.85000610351562,4425700.0,0.0,-0.003962389674382338,-0.0,1.0,0.0
2022-11-08,159.8699951171875,155.97999572753906,155.99000549316406,159.4499969482422,11299600.0,0.0,0.023099074133724695,0.0,1.0,0.0
2022-11-09,160.35000610351562,158.4499969482422,159.36000061035156,158.64999389648438,6040600.0,0.0,-0.0050172660211307285,-0.0,1.0,0.0
2022-11-10,163.50999450683594,161.66000366210938,162.00999450683594,163.47999572753906,9939900.0,0.0,0.030444387121793204,0.0,1.0,0.0
2022-11-11,164.5800018310547,163.4199981689453,163.91000366210938,164.55999755859375,4622400.0,0.0,0.006606324071935177,0.0,1.0,0.0
2022-11-14,165.24000549316406,164.14999389648438,164.1999969482422,164.9199981689453,6187600.0,0.0,0.002187655661719301,0.0,1.0,0.0
2022-11-15,166.22999572753906,164.55999755859375,165.27000427246094,165.5,9903500.0,0.0,0.0035168677995043307,0.0,1.0,0.0
2022-11-16,165.7100067138672,164.8300018310547,165.41000366210938,165.1199951171875,3645800.0,0.0,-0.0022961020109516506,-0.0,1.0,0.0
2022-11-17,164.11000061035156,163.39999389648438,163.7899932861328,163.9199981689453,4574400.0,0.0,-0.007267423593311895,-0.0,1.0,0.0
2022-11-18,163.69000244140625,162.67999267578125,163.3800048828125,162.7899932861328,4321100.0,0.0,-0.006893636502166456,-0.0,1.0,0.0
2022-11-21,162.5,161.27999877929688,162.44000244140625,161.8800048828125,4766500.0,0.0,-0.005589952950737276,-0.0,1.0,0.0
2022-11-22,162.60000610351562,161.72000122070312,162.3000030517578,162.07000732421875,3203800.0,0.0,0.00117372396636517,0.0,1.0,0.0
2022-11-23,163.24000549316406,161.55999755859375,161.69000244140625,163.0800018310547,4167000.0,0.0,0.006231840940288613,0.0,1.0,0.0
2022-11-25,163.42999267578125,162.75999450683594,162.85000610351562,163.22000122070312,1436500.0,0.0,0.000858470616118101,0.0,1.0,0.0
2022-11-28,163.05999755859375,161.91000366210938,162.92999267578125,161.92999267578125,4052900.0,0.0,-0.007903495498554403,-0.0,1.0,0.0
2022-11-29,163.6300048828125,162.60000610351562,162.6999969482422,162.72999572753906,2620600.0,0.0,0.004940425418036076,0.0,1.0,0.0
2022-11-30,164.80999755859375,162.39999389648438,163.69000244140625,164.80999755859375,4874700.0,0.0,0.012781920270785507,0.0,1.0,0.0
2022-12-01,167.9499969482422,166.97999572753906,167.47999572753906,167.83999633789062,8625800.0,0.0,0.01838479961277617,0.0,1.0,0.0
2022-12-02,167.47000122070312,165.75999450683594,166.17999267578125,167.25999450683594,5185900.0,0.0,-0.0034556830535615868,-0.0,1.0,0.0
2022-12-05,166.72000122070312,164.32000732421875,166.5500030517578,164.38999938964844,5436200.0,0.0,-0.017158885635801036,-0.0,1.0,0.0
2022-12-06,165.5399932861328,164.4499969482422,165.1999969482422,164.83999633789062,3597800.0,0.0,0.0027373742314797944,0.0,1.0,0.0
2022-12-07,166.63999938964844,165.32000732421875,165.47000122070312,166.3300018310547,4610700.0,0.0,0.009039101712364994,0.0,1.0,0.0
2022-12-08,167.0500030517578,166.07000732421875,166.5800018310547,166.47000122070312,3217900.0,0.0,0.0008416965556858891,0.0,1.0,0.0
2022-12-09,168.08999633789062,166.60000610351562,167.25999450683594,167.05999755859375,5431300.0,0.0,0.003544160110315664,0.0,1.0,0.0
2022-12-12,166.60000610351562,165.42999267578125,166.44000244140625,165.67999267578125,3504400.0,0.0,-0.008260534556326027,-0.0,1.0,0.0
2022-12-13,169.7899932861328,168.02000427246094,169.2100067138672,168.50999450683594,6750200.0,0.0,0.017081132038632596,0.0,1.0,0.0
2022-12-14,168.80999755859375,167.13999938964844,168.42999267578125,168.10000610351562,5643000.0,0.0,-0.0024330212847030186,-0.0,1.0,0.0
2022-12-15,166.2100067138672,165.10000610351562,165.72999572753906,165.35000610351562,8363000.0,0.0,-0.01635930934057528,-0.0,1.0,0.0
2022-12-16,166.97999572753906,165.83999633789062,166.02000427246094,166.7899932861328,5372000.0,0.0,0.008708721678036602,0.0,1.0,0.0
2022-12-19,167.11000061035156,165.99000549316406,166.7100067138672,166.32000732421875,3940500.0,0.0,-0.0028178306902848504,-0.0,1.0,0.0
2022-12-20,169.52999877929688,168.02999877929688,168.10000610351562,169.0800018310547,7803100.0,0.0,0.016594482836064905,0.0,1.0,0.0
2022-12-21,169.7100067138672,168.67999267578125,169.0399932861328,168.8000030517578,3990100.0,0.0,-0.0016560135809358112,-0.0,1.0,0.0
2022-12-22,167.75999450683594,166.05999755859375,167.75999450683594,166.75999450683594,5672700.0,0.0,-0.012085358459954287,-0.0,1.0,0.0
2022-12-23,167.8000030517578,166.66000366210938,166.8800048828125,167.25999450683594,2912300.0,0.0,0.002998321039039853,0.0,1.0,0.0
2022-12-27,170.61000061035156,167.8000030517578,167.88999938964844,168.6699981689453,6885700.0,0.0,0.008430011409881644,0.0,1.0,0.0
2022-12-28,168.33999633789062,167.10000610351562,168.0500030517578,167.91000366210938,3662500.0,0.0,-0.004505807286929064,-0.0,1.0,0.0
2022-12-29,169.35000610351562,168.52000427246094,168.5399932861328,168.85000610351562,3345900.0,0.0,0.005598251568726287,0.0,1.0,0.0
2022-12-30,169.89999389648438,168.8000030517578,169.25999450683594,169.63999938964844,2864500.0,0.0,0.0046786689817972515,0.0,1.0,0.0
2023-01-03,172.08999633789062,170.02000427246094,171.32000732421875,171.05999755859375,7992900.0,0.0,0.008370656531798915,0.0,1.0,0.0
2023-01-04,173.08999633789062,171.85000610351562,172.86000061035156,172.6699981689453,7574600.0,0.0,0.0094119059589024,0.0,1.0,0.0
2023-01-05,171.0,169.7899932861328,170.82000732421875,170.52000427246094,4692600.0,0.0,-0.012451461859522062,-0.0,1.0,0.0
2023-01-06,173.9600067138672,171.22999572753906,171.75999450683594,173.7100067138672,7889000.0,0.0,0.01870749684189077,0.0,1.0,0.0
2023-01-09,175.0399932861328,173.8800048828125,174.50999450683594,174.10000610351562,5134500.0,0.0,0.0022451175785793698,0.0,1.0,0.0
2023-01-10,174.97999572753906,174.05999755859375,174.61000061035156,174.74000549316406,4398400.0,0.0,0.0036760446135073455,0.0,1.0,0.0
2023-01-11,174.7899932861328,173.72000122070312,174.75999450683594,174.6199951171875,3374200.0,0.0,-0.000686793935011365,-0.0,1.0,0.0
2023-01-12,176.7100067138672,174.8800048828125,176.00999450683594,176.63999938964844,6936900.0,0.0,0.011568000967502767,0.0,1.0,0.0
2023-01-13,178.8300018310547,176.88999938964844,176.9600067138672,178.75999450683594,7468800.0,0.0,0.012001783992939385,0.0,1.0,0.0
2023-01-17,178.24000549316406,177.08999633789062,178.2100067138672,177.58999633789062,6610800.0,0.0,-0.00654507834469964,-0.0,1.0,0.0
2023-01-18,179.17999267578125,176.89999389648438,178.9199981689453,177.0800018310547,5384700.0,0.0,-0.0028717524486322477,-0.0,1.0,0.0
2023-01-19,180.02999877929688,178.08999633789062,178.3699951171875,179.88999938964844,6678700.0,0.0,0.015868520044824974,0.0,1.0,0.0
2023-01-20,179.66000366210938,178.64999389648438,179.05999755859375,179.2899932861328,5754800.0,0.0,-0.003335405556458948,-0.0,1.0,0.0
2023-01-23,179.69000244140625,177.77999877929688,178.35000610351562,179.6300048828125,5265500.0,0.0,0.0018964337632443318,0.0,1.0,0.0
2023-01-24,180.32000732421875,178.35000610351562,179.55999755859375,180.27999877929688,4604600.0,0.0,0.003618515163479552,0.0,1.0,0.0
2023-01-25,181.22000122070312,179.2899932861328,179.35000610351562,181.11000061035156,6925300.0,0.0,0.004603959599926544,0.0,1.0,0.0
2023-01-26,180.27000427246094,178.4600067138672,180.14999389648438,179.47000122070312,5860100.0,0.0,-0.009055266877154966,-0.0,1.0,0.0
2023-01-27,179.72000122070312,178.25999450683594,179.27000427246094,179.22000122070312,6052700.0,0.0,-0.0013929904624704337,-0.0,1.0,0.0
2023-01-30,179.42999267578125,178.64999389648438,179.2899932861328,178.75999450683594,4210700.0,0.0,-0.002566715270248765,-0.0,1.0,0.0
2023-01-31,179.6999969482422,178.5399932861328,178.82000732421875,179.41000366210938,5976900.0,0.0,0.0036362115419990015,0.0,1.0,0.0
2023-02-01,181.72999572753906,178.6300048828125,179.75,181.6699981689453,7996000.0,0.0,0.012596814339808304,0.0,1.0,0.0
2023-02-02,181.11000061035156,177.74000549316406,181.0800018310547,177.89999389648438,8842400.0,0.0,-0.02075193653580043,-0.0,1.0,0.0
2023-02-03,175.42999267578125,173.1199951171875,174.9199981689453,173.4600067138672,13674400.0,0.0,-0.024957770292002968,-0.0,1.0,0.0
2023-02-06,174.4600067138672,173.27999877929688,174.11000061035156,173.82000732421875,8957000.0,0.0,0.0020754098721176284,0.0,1.0,0.0
2023-02-07,175.27000427246094,173.47000122070312,173.72000122070312,173.97999572753906,6794200.0,0.0,0.000920425708082595,0.0,1.0,0.0
2023-02-08,174.99000549316406,173.8300018310547,174.94000244140625,174.41000366210938,4075600.0,0.0,0.002471594120761589,0.0,1.0,0.0
2023-02-09,175.52000427246094,172.8699951171875,175.49000549316406,173.02999877929688,5361300.0,0.0,-0.007912418174625069,-0.0,1.0,0.0
2023-02-10,173.67999267578125,172.6300048828125,173.6300048828125,173.36000061035156,2971100.0,0.0,0.0019071943211166342,0.0,1.0,0.0
2023-02-13,172.89999389648438,172.07000732421875,172.6999969482422,172.47999572753906,3970800.0,0.0,-0.005076170279846859,-0.0,1.0,0.0
2023-02-14,173.50999450683594,171.41000366210938,171.97000122070312,172.61000061035156,5403100.0,0.0,0.0007537389032514774,0.0,1.0,0.0
2023-02-15,170.99000549316406,170.16000366210938,170.60000610351562,170.88999938964844,5423800.0,0.0,-0.00996466725346834,-0.0,1.0,0.0
2023-02-16,171.60000610351562,169.9600067138672,170.33999633789062,170.75,4540400.0,0.0,-0.0008192368783922488,-0.0,1.0,0.0
2023-02-17,171.47000122070312,169.52000427246094,169.8699951171875,171.25999450683594,4809800.0,0.0,0.002986790669610162,0.0,1.0,0.0
2023-02-21,171.5,170.33999633789062,171.1999969482422,170.6199951171875,4035900.0,0.0,-0.003737004613899475,-0.0,1.0,0.0
2023-02-22,170.9600067138672,169.55999755859375,170.80999755859375,169.66000366210938,4105700.0,0.0,-0.005626488586046308,-0.0,1.0,0.0
2023-02-23,170.1300048828125,169.0800018310547,169.83999633789062,169.57000732421875,5073500.0,0.0,-0.0005304511136865475,-0.0,1.0,0.0
2023-02-24,168.83999633789062,168.19000244140625,168.4199981689453,168.35000610351562,6496500.0,0.0,-0.00719467575637045,-0.0,1.0,0.0
2023-02-27,169.22999572753906,168.5500030517578,168.8800048828125,169.00999450683594,4509200.0,0.0,0.003920334893926292,0.0,1.0,0.0
2023-02-28,170.25,168.58999633789062,168.77999877929688,169.77999877929688,6761600.0,0.0,0.00455596886271592,0.0,1.0,0.0
2023-03-01,171.49000549316406,170.47000122070312,170.9499969482422,170.75999450683594,6590500.0,0.0,0.005772150633673867,0.0,1.0,0.0
2023-03-02,170.97999572753906,170.36000061035156,170.52000427246094,170.66000366210938,3950700.0,0.0,-0.0005855636445488699,-0.0,1.0,0.0
2023-03-03,172.60000610351562,170.97999572753906,171.4499969482422,172.49000549316406,6894500.0,0.0,0.010723085619275707,0.0,1.0,0.0
2023-03-06,172.3699951171875,171.5399932861328,172.32000732421875,171.6199951171875,4264100.0,0.0,-0.005043830646819902,-0.0,1.0,0.0
2023-03-07,170.47000122070312,168.52000427246094,170.4199981689453,168.6199951171875,8713300.0,0.0,-0.017480480627863337,-0.0,1.0,0.0
2023-03-08,169.58999633789062,168.52000427246094,168.61000061035156,168.5399932861328,5718600.0,0.0,-0.00047445044105887124,-0.0,1.0,0.0
2023-03-09,170.64999389648438,169.7100067138672,169.75,170.1999969482422,5583000.0,0.0,0.009849316056938173,0.0,1.0,0.0
2023-03-10,173.8800048828125,171.9199981689453,171.92999267578125,173.8699951171875,13803400.0,0.0,0.021562856843419187,0.0,1.0,0.0
2023-03-13,178.02000427246094,176.3000030517578,176.66000366210938,177.86000061035156,20554400.0,0.0,0.022948211912439564,0.0,1.0,0.0
2023-03-14,177.58999633789062,176.2100067138672,177.35000610351562,176.8300018310547,10019000.0,0.0,-0.005791064746217711,-0.0,1.0,0.0
2023-03-15,180.1300048828125,177.49000549316406,178.86000061035156,178.2100067138672,14546100.0,0.0,0.007804133170404848,0.0,1.0,0.0
2023-03-16,179.64999389648438,177.8699951171875,179.50999450683594,178.57000732421875,10762200.0,0.0,0.002020092008242713,0.0,1.0,0.0
2023-03-17,184.80999755859375,180.77000427246094,181.02000427246094,183.77000427246094,24156300.0,0.0,0.02912021467748982,0.0,1.0,0.0
2023-03-20,184.5399932861328,182.74000549316406,184.19000244140625,183.83999633789062,11845700.0,0.0,0.0003808677357699519,0.0,1.0,0.0
2023-03-21,182.72999572753906,179.89999389648438,182.64999389648438,180.3699951171875,10734500.0,0.0,-0.018875115806276432,-0.0,1.0,0.0
2023-03-22,183.94000244140625,180.27999877929688,180.39999389648438,183.44000244140625,11969600.0,0.0,0.01702060989813825,0.0,1.0,0.0
2023-03-23,186.24000549316406,183.60000610351562,183.91000366210938,185.74000549316406,11347100.0,0.0,0.012538176085624908,0.0,1.0,0.0
2023-03-24,185.99000549316406,183.6199951171875,185.61000061035156,183.64999389648438,9245900.0,0.0,-0.011252350246951037,-0.0,1.0,0.0
2023-03-27,182.14999389648438,180.69000244140625,181.14999389648438,181.9499969482422,6925000.0,0.0,-0.009256722051406152,-0.0,1.0,0.0
2023-03-28,183.6199951171875,182.1199951171875,182.30999755859375,183.44000244140625,6202600.0,0.0,0.008189093257242153,0.0,1.0,0.0
2023-03-29,183.27000427246094,182.24000549316406,182.49000549316406,182.52999877929688,4996500.0,0.0,-0.00496077000653139,-0.0,1.0,0.0
2023-03-30,184.44000244140625,182.5500030517578,182.75,184.17999267578125,6360300.0,0.0,0.009039576549164652,0.0,1.0,0.0
2023-03-31,184.4199981689453,182.8000030517578,184.11000061035156,183.22000122070312,8003300.0,0.0,-0.005212246135594234,-0.0,1.0,0.0
2023-04-03,185.0399932861328,183.32000732421875,183.85000610351562,184.5399932861328,9206600.0,0.0,0.007204410308019105,0.0,1.0,0.0
2023-04-04,188.22999572753906,184.66000366210938,184.72000122070312,187.97999572753906,13765400.0,0.0,0.018640958960437715,0.0,1.0,0.0
2023-04-05,188.86000061035156,186.77999877929688,188.33999633789062,187.8300018310547,11440800.0,0.0,-0.0007979247786651378,-0.0,1.0,0.0
2023-04-06,187.25999450683594,185.9499969482422,186.88999938964844,186.49000549316406,6648400.0,0.0,-0.007134091065472581,-0.0,1.0,0.0
2023-04-10,185.36000061035156,184.19000244140625,185.17999267578125,185.11000061035156,6408100.0,0.0,-0.007399886547073353,-0.0,1.0,0.0
2023-04-11,186.50999450683594,185.63999938964844,185.91000366210938,186.27999877929688,6031500.0,0.0,0.006320556237305208,0.0,1.0,0.0
2023-04-12,187.66000366210938,185.97000122070312,187.5399932861328,187.19000244140625,10000900.0,0.0,0.004885138866613126,0.0,1.0,0.0
2023-04-13,190.41000366210938,188.99000549316406,189.75999450683594,189.72000122070312,14060100.0,0.0,0.013515672558895409,0.0,1.0,0.0
2023-04-14,188.49000549316406,185.1699981689453,188.0800018310547,186.36000061035156,13272500.0,0.0,-0.017710313033589165,-0.0,1.0,0.0
2023-04-17,185.92999267578125,184.10000610351562,185.88999938964844,185.52999877929688,7468100.0,0.0,-0.0044537552497120325,-0.0,1.0,0.0
2023-04-18,186.99000549316406,185.0399932861328,185.24000549316406,186.25,8056900.0,0.0,0.003880780603893852,0.0,1.0,0.0
2023-04-19,185.5800018310547,184.27999877929688,184.35000610351562,185.36000061035156,7373500.0,0.0,-0.004778520212877502,-0.0,1.0,0.0
2023-04-20,187.02999877929688,185.77999877929688,186.13999938964844,186.08999633789062,5789900.0,0.0,0.00393825919904689,0.0,1.0,0.0
2023-04-21,185.67999267578125,183.22000122070312,184.97999572753906,184.25,10698700.0,0.0,-0.00988766926809792,-0.0,1.0,0.0
2023-04-24,185.02999877929688,183.4600067138672,184.07000732421875,184.80999755859375,8303400.0,0.0,0.003039335460481629,0.0,1.0,0.0
2023-04-25,186.22000122070312,184.3000030517578,184.83999633789062,185.75,8451900.0,0.0,0.005086318131183543,0.0,1.0,0.0
2023-04-26,186.64999389648438,184.3000030517578,186.6300048828125,184.74000549316406,8203600.0,0.0,-0.0054373863086726315,-0.0,1.0,0.0
2023-04-27,184.99000549316406,183.3800048828125,183.89999389648438,184.75,9107400.0,0.0,5.410039265330013e-05,0.0,1.0,0.0
2023-04-28,185.3800048828125,184.1699981689453,184.7899932861328,184.8000030517578,6700400.0,0.0,0.0002706525128974846,0.0,1.0,0.0
2023-05-01,186.22000122070312,183.91000366210938,186.0500030517578,183.97000122070312,7997700.0,0.0,-0.004491351825477108,-0.0,1.0,0.0
2023-05-02,187.63999938964844,184.52000427246094,184.64999389648438,187.52000427246094,14680600.0,0.0,0.019296640909943763,0.0,1.0,0.0
2023-05-03,189.2100067138672,186.92999267578125,187.61000061035156,189.11000061035156,11133800.0,0.0,0.008479075840785555,0.0,1.0,0.0
2023-05-04,191.36000061035156,188.80999755859375,188.86000061035156,190.44000244140625,14146800.0,0.0,0.00703295344911492,0.0,1.0,0.0
2023-05-05,187.5800018310547,185.77000427246094,186.55999755859375,187.4600067138672,12508100.0,0.0,-0.015647950479605433,-0.0,1.0,0.0
2023-05-08,188.6699981689453,187.49000549316406,187.82000732421875,187.69000244140625,6075400.0,0.0,0.0012269055761324754,0.0,1.0,0.0
2023-05-09,189.3300018310547,188.07000732421875,188.1199951171875,189.02000427246094,7098800.0,0.0,0.007086162362163639,0.0,1.0,0.0
2023-05-10,189.63999938964844,187.82000732421875,188.97999572753906,188.75,9392100.0,0.0,-0.001428442843921074,-0.0,1.0,0.0
2023-05-11,188.80999755859375,186.86000061035156,188.44000244140625,187.1300048828125,8245500.0,0.0,-0.008582755587748347,-0.0,1.0,0.0
2023-05-12,187.9199981689453,186.5800018310547,187.42999267578125,186.80999755859375,7087500.0,0.0,-0.0017100802429794726,-0.0,1.0,0.0
2023-05-15,187.8800048828125,187.02999877929688,187.3000030517578,187.2100067138672,5518100.0,0.0,0.0021412620336231925,0.0,1.0,0.0
2023-05-16,186.82000732421875,184.4600067138672,186.5800018310547,184.8699951171875,9519500.0,0.0,-0.0124993937971285,-0.0,1.0,0.0
2023-05-17,184.4499969482422,183.47999572753906,184.30999755859375,184.22999572753906,7474300.0,0.0,-0.0034618889303412725,-0.0,1.0,0.0
2023-05-18,182.27999877929688,181.33999633789062,182.10000610351562,181.83999633789062,8812600.0,0.0,-0.012972911279784505,-0.0,1.0,0.0
2023-05-19,184.33999633789062,181.80999755859375,182.25,183.63999938964844,8435000.0,0.0,0.0098988291245512,0.0,1.0,0.0
2023-05-22,183.83999633789062,182.91000366210938,183.22000122070312,183.2100067138672,4834300.0,0.0,-0.002341497915543389,-0.0,1.0,0.0
2023-05-23,183.75999450683594,182.47999572753906,182.77999877929688,183.42999267578125,6345000.0,0.0,0.001200731149241463,0.0,1.0,0.0
2023-05-24,183.5399932861328,181.77000427246094,183.5399932861328,181.9499969482422,6732900.0,0.0,-0.008068450017086337,-0.0,1.0,0.0
2023-05-25,181.30999755859375,180.10000610351562,181.17999267578125,180.1999969482422,6919200.0,0.0,-0.009618027091793824,-0.0,1.0,0.0
2023-05-26,181.3000030517578,180.08999633789062,181.00999450683594,180.9199981689453,5823700.0,0.0,0.003995567330169925,0.0,1.0,0.0
2023-05-30,182.39999389648438,181.1699981689453,181.72000122070312,182.0399932861328,4906100.0,0.0,0.006190554546333882,0.0,1.0,0.0
2023-05-31,183.4499969482422,182.10000610351562,182.38999938964844,182.32000732421875,8497900.0,0.0,0.0015382006614657051,0.0,1.0,0.0
2023-06-01,184.2100067138672,182.72000122070312,182.80999755859375,183.75999450683594,7300500.0,0.0,0.00789813034647624,0.0,1.0,0.0
2023-06-02,183.55999755859375,180.9600067138672,183.52999877929688,181.0500030517578,8726100.0,0.0,-0.014747450675273721,-0.0,1.0,0.0
2023-06-05,182.44000244140625,180.60000610351562,180.7899932861328,182.13999938964844,5748800.0,0.0,0.006020416015011243,0.0,1.0,0.0
2023-06-06,182.64999389648438,181.52000427246094,182.36000061035156,182.33999633789062,4967200.0,0.0,0.0010980396887689814,0.0,1.0,0.0
2023-06-07,183.0,180.14999389648438,181.94000244140625,180.14999389648438,9066500.0,0.0,-0.012010543410059138,-0.0,1.0,0.0
2023-06-08,183.0399932861328,181.9600067138672,182.0,182.52999877929688,6394100.0,0.0,0.013211240429905624,0.0,1.0,0.0
2023-06-09,182.7899932861328,181.72000122070312,182.36000061035156,182.0399932861328,4379200.0,0.0,-0.0026845203333208945,-0.0,1.0,0.0
2023-06-12,181.94000244140625,181.0399932861328,181.8000030517578,181.8800048828125,4873600.0,0.0,-0.0008788640365902101,-0.0,1.0,0.0
2023-06-13,182.42999267578125,180.1699981689453,182.10000610351562,180.5399932861328,5126700.0,0.0,-0.007367558613950331,-0.0,1.0,0.0
2023-06-14,181.9600067138672,180.13999938964844,181.69000244140625,180.63999938964844,6807000.0,0.0,0.0005539277015322863,0.0,1.0,0.0
2023-06-15,182.0500030517578,180.17999267578125,180.27999877929688,181.91000366210938,6739000.0,0.0,0.007030581691497284,0.0,1.0,0.0
2023-06-16,182.6199951171875,181.41000366210938,181.92999267578125,181.6300048828125,8779100.0,0.0,-0.0015392159510752013,-0.0,1.0,0.0
2023-06-20,180.08999633789062,179.22000122070312,180.05999755859375,179.75,7584200.0,0.0,-0.010350739592973501,-0.0,1.0,0.0
2023-06-21,179.9499969482422,178.19000244140625,179.14999389648438,179.49000549316406,6702300.0,0.0,-0.0014464228474878604,-0.0,1.0,0.0
2023-06-22,178.99000549316406,177.6300048828125,178.36000061035156,177.7100067138672,7945000.0,0.0,-0.009916979914319946,-0.0,1.0,0.0
2023-06-23,179.9499969482422,178.08999633789062,179.60000610351562,178.1999969482422,5419800.0,0.0,0.0027572461643308177,0.0,1.0,0.0
2023-06-26,179.0800018310547,178.4199981689453,179.0500030517578,178.50999450683594,3222100.0,0.0,0.0017396047357047806,0.0,1.0,0.0
2023-06-27,179.2899932861328,177.42999267578125,179.07000732421875,177.69000244140625,5036900.0,0.0,-0.004593535884055422,-0.0,1.0,0.0
2023-06-28,177.69000244140625,176.6999969482422,177.22999572753906,177.27999877929688,5866700.0,0.0,-0.002307409851291853,-0.0,1.0,0.0
2023-06-29,177.6300048828125,175.7899932861328,175.8300018310547,177.08999633789062,6862500.0,0.0,-0.001071764681377263,-0.0,1.0,0.0
2023-06-30,178.52999877929688,177.32000732421875,177.69000244140625,178.27000427246094,6420900.0,0.0,0.006663323502016594,0.0,1.0,0.0
2023-07-03,179.33999633789062,178.4600067138672,178.61000061035156,178.47000122070312,4085700.0,0.0,0.0011218766110339118,0.0,1.0,0.0
2023-07-05,179.4199981689453,177.8300018310547,179.41000366210938,177.83999633789062,5650600.0,0.0,-0.00353003237800964,-0.0,1.0,0.0
2023-07-06,177.8000030517578,176.66000366210938,177.50999450683594,177.30999755859375,5133000.0,0.0,-0.002980200124891419,-0.0,1.0,0.0
2023-07-07,179.64999389648438,178.35000610351562,178.3800048828125,178.63999938964844,5201100.0,0.0,0.007500997402107412,0.0,1.0,0.0
2023-07-10,178.9199981689453,178.25999450683594,178.3699951171875,178.77999877929688,3320500.0,0.0,0.0007836956455820054,0.0,1.0,0.0
2023-07-11,179.7100067138672,179.1300048828125,179.42999267578125,179.4499969482422,2818800.0,0.0,0.0037476125602418087,0.0,1.0,0.0
2023-07-12,181.9499969482422,181.10000610351562,181.17999267578125,181.8800048828125,7062000.0,0.0,0.013541420874312982,0.0,1.0,0.0
2023-07-13,182.14999389648438,181.49000549316406,181.9600067138672,182.00999450683594,4527900.0,0.0,0.0007146999149643118,0.0,1.0,0.0
2023-07-14,182.1699981689453,181.11000061035156,181.58999633789062,181.42999267578125,5390000.0,0.0,-0.0031866482531699436,-0.0,1.0,0.0
2023-07-17,181.6300048828125,180.63999938964844,180.99000549316406,181.55999755859375,4152400.0,0.0,0.0007165567329587841,0.0,1.0,0.0
2023-07-18,184.22999572753906,182.32000732421875,182.7899932861328,183.63999938964844,8238000.0,0.0,0.011456278139590825,0.0,1.0,0.0
2023-07-19,183.83999633789062,182.8699951171875,183.4499969482422,183.6699981689453,3911600.0,0.0,0.00016335645500209495,0.0,1.0,0.0
2023-07-20,183.77000427246094,182.47000122070312,183.72999572753906,182.74000549316406,4972900.0,0.0,-0.005063389149303599,-0.0,1.0,0.0
2023-07-21,182.4600067138672,181.67999267578125,182.05999755859375,182.17999267578125,3845400.0,0.0,-0.0030645332195952113,-0.0,1.0,0.0
2023-07-24,182.5399932861328,181.33999633789062,182.22000122070312,181.39999389648438,4370000.0,0.0,-0.00428147332668416,-0.0,1.0,0.0
2023-07-25,182.47000122070312,181.10000610351562,181.72000122070312,182.41000366210938,4090100.0,0.0,0.005567859975791123,0.0,1.0,0.0
2023-07-26,183.63999938964844,182.30999755859375,182.66000366210938,183.3000030517578,6158400.0,0.0,0.0048791150253855164,0.0,1.0,0.0
2023-07-27,181.63999938964844,180.32000732421875,181.63999938964844,180.4199981689453,7592800.0,0.0,-0.01571197400361901,-0.0,1.0,0.0
2023-07-28,182.27000427246094,181.25,181.47999572753906,181.86000061035156,3828800.0,0.0,0.007981390400291666,0.0,1.0,0.0
2023-07-31,183.08999633789062,182.30999755859375,182.42999267578125,182.35000610351562,5494800.0,0.0,0.0026944104889450315,0.0,1.0,0.0
