date,high,low,open,volume,sma_5,sma_20,sma_50,sma_100,sma_200,ema_12,ema_26,rsi_7,rsi_14,rsi_20,ret_1,ret_5,ret_10,ret_20,ret_mean_5,ret_mean_20,ret_median_20,ret_skew_20,ret_kurt_20,vol_10,vol_20,vol_50,vol_ratio,atr_14,ema_12_slope,ema_26_slope,sma_5_slope,sma_20_slope,sma_50_slope,sma_100_slope,sma_200_slope,macd,macd_signal,macd_hist,vol_z,vol_pct,vol_atr_ratio,trend_regime,volume_regime,momentum_regime
2010-11-02,724.47998046875,695.0399780273438,698.8800048828125,181793.0,717.056005859375,723.3280029296875,782.4639990234375,886.847998046875,959.6415985107421,716.7654133820192,740.3988532190662,48.699418489933784,43.011954543263755,41.14706062524265,0.012681190562183309,0.03327177638681178,-0.0035650589038372926,-0.06988353748733322,0.007060769074600426,-0.003275976268834152,-0.06770129334661745,-0.8341115459849183,0.47195319295114135,0.027285281761391233,0.02651265464678383,0.022374979505186993,1.2194550504533839,31.085719517299108,-0.00031581285899950906,-0.0026809479481834098,0.006467851443379136,-0.0037023983984189046,-0.004137886037351435,-0.0037099347592856047,-0.002992140648538255,-23.63343983704692,-28.98522774689875,5.351787909851829,-0.3617647998248095,0.10966138552345449,5848.119420199772,0,1,0
2010-11-03,718.0800170898438,698.8800048828125,711.6799926757812,132013.0,718.8480102539063,719.10400390625,779.1615991210938,882.9695977783203,956.8255984497071,715.1953494091846,737.8922713182903,44.52708934590763,41.09008088324008,39.86346821546018,-0.012522391726406346,0.012844068644254802,-0.016042807566122086,-0.10679609478072394,0.0030775490294590035,-0.0053164019531794894,-0.06770129334661745,-0.7830417798008723,0.6125483057745178,0.027570205635863047,0.02550702657234306,0.02240367633001179,1.2306107814515341,30.262860979352677,-0.0021904851204055387,-0.0033854481133753778,0.0024991135697742806,-0.00583967302016386,-0.0042205135398757365,-0.004373241273697537,-0.0029344289215944563,-22.696921909105754,-27.727566579340152,5.030644670234398,-0.9065458807421947,0.04255980118049084,4362.211493819702,0,1,0
2010-11-04,715.52001953125,689.9199829101562,715.52001953125,291028.0,717.8240112304687,717.9520050048828,776.6783996582031,878.8223980712891,953.9519985961914,715.2452986587332,736.2350674822133,49.56798699033369,43.79464947654697,41.775395051812005,0.012681190562183309,-0.007104788817042462,0.03136532728800012,-0.031195810907042598,-0.0009917288755462383,-0.0013651914639000672,-0.06540311018561962,-0.5591099126123029,0.3705282038410381,0.025290375343259935,0.021335643171108726,0.022014890107284003,1.1487849914314212,30.354291643415177,6.984000887300112e-05,-0.0022458614902096663,-0.0014245000456715173,-0.0016019920555432332,-0.003187014690780088,-0.0046968771263090625,-0.003003263978484272,-20.989768823480063,-26.380007028168137,5.390238204688075,1.3707943659107567,0.26654240447343897,9587.70520553832,0,1,0
2010-11-05,727.0399780273438,709.1199951171875,724.47998046875,168570.0,713.7280029296875,716.8640045166015,774.6559997558594,875.1999981689453,950.9503982543945,716.6660189371972,735.3643202960309,54.40208791753585,46.442605336242266,43.6608519260268,0.0125223064245914,-0.027491463836777474,0.06191368263221264,-0.02915953319359199,-0.005236825436394588,-0.0012590063244545425,-0.0640579769820121,-0.564162552852002,0.34177894954042115,0.024393793515064092,0.02140245182431927,0.022029514847500847,1.1073232290374957,31.908578055245535,0.0019863399048245522,-0.0011827026783173267,-0.005706145568688981,-0.0015154223133256872,-0.0026039090352374394,-0.004121879358438885,-0.0031464899137629843,-18.698301358833646,-24.843665894301243,6.145364535467596,-0.5030559881886404,0.08574091332712022,5282.90542148707,0,1,0
2010-11-08,756.47998046875,742.4000244140625,742.4000244140625,266258.0,723.2,717.7600036621094,773.76,871.5647985839844,948.1599981689453,722.3973980099602,736.738813823003,66.65457352860999,54.095183061285354,49.33530025937689,0.040636046868207654,0.06702896500680411,0.10299619816137318,0.024347802867060064,0.013199668538151865,0.001458901720096223,-0.062262024943681216,-0.4842010028222329,0.2513179593491116,0.026593464023979507,0.023119096553437798,0.022411076578002176,1.1866214428129078,34.560006277901785,0.007997280352795899,0.0018691327401074709,0.013271157964143576,0.0012498872029598207,-0.0011566421174583619,-0.004153564433919454,-0.0029343276900365423,-14.341415813042886,-22.743215878049572,8.401800065006686,0.8972675719553047,0.23485554520037277,7704.223137547564,0,1,1
2010-11-09,779.52001953125,747.52001953125,762.8800048828125,245464.0,734.7199951171875,719.2320037841797,772.8383996582031,868.3775988769531,945.727998046875,730.2008744879952,739.4337161410908,72.31483845945107,58.28179114354915,52.61189528645477,0.02546690980774713,0.08050085813625762,0.11645104107392545,0.0395869227777399,0.01575681238726463,0.0022105085776180033,-0.057071576209598796,-0.4995402498379954,0.05907393324339499,0.027028637808162573,0.02366418548576163,0.022406879432929166,1.206265151248204,35.93143572126116,0.010802193501155744,0.0036578801978732756,0.015929196788146305,0.002050824947837704,-0.001191067439253568,-0.003656870621908337,-0.0025649680715986722,-9.232841653095647,-20.041141033058786,10.808299379963138,0.5636134764683346,0.20441130785958372,6831.455383642111,0,1,1
2010-11-10,780.7999877929688,739.8400268554688,773.1199951171875,261355.0,743.1679931640625,719.168002319336,771.4815991210937,865.3055987548828,943.3983981323242,733.0622765349142,740.12751404123,57.81268200051287,51.83327782454492,48.43533996560884,-0.03145696331464354,0.059782595080854595,0.07339451548005949,-0.0017065236610904755,0.01196989806961719,0.00020736616724472133,-0.04472174979637483,-0.31358096085289866,-0.47182567714562346,0.0302679512767274,0.024764390876783806,0.022818532911514037,1.326463510783134,36.57143293108259,0.003918650534245671,0.0009382827493449319,0.011498255257810897,-8.898584115690777e-05,-0.0017556070424418202,-0.003537631700821442,-0.002463287456183849,-7.065237506315839,-17.445960327710196,10.380722821394357,0.8574050920731369,0.22864243553898728,7146.424929329761,0,1,0
2010-11-11,746.239990234375,723.2000122070312,743.6799926757812,150993.0,745.2159912109375,718.0800018310547,769.9455993652343,862.1695989990235,941.0175979614257,731.9388508781004,739.0632544652593,47.32339025902025,46.575662641745225,44.8822692451237,-0.03076920192700905,0.014311256086284585,0.007104788817042351,-0.029109601344550096,0.003279819571778719,-0.0011604456315730204,-0.02600085863409518,-0.20475756884059132,-0.8247085470012819,0.031009386346241802,0.025712221994893352,0.02308789519980284,1.3431014857736623,37.028573172433035,-0.0015325105284698104,-0.001437940835572582,0.0027557672904554575,-0.0015128599781587537,-0.001990973935877771,-0.003624152854635132,-0.002523642371676571,-7.124403587158895,-15.381648979599937,8.257245392441042,-0.8151419700040743,0.06337371854613234,4077.7428635141414,0,1,0
2010-11-12,724.47998046875,700.1599731445312,712.9600219726562,161530.0,741.3760009765625,716.9920043945312,767.769599609375,858.7903997802734,938.5855978393555,727.837493711758,736.5607933416753,39.8292844757628,42.45349428244225,41.99950241166874,-0.02821866759421443,-0.026501700101433157,-0.053264593408259064,-0.02992950785114923,-0.004868375231982447,-0.0012015132572703092,-0.02600085863409518,-0.20436646845677442,-0.8349398590251857,0.029943314952883993,0.025756950175676075,0.023266364494447977,1.2869786751612753,37.30286080496652,-0.005603415041327553,-0.003385990452731469,-0.005152855386443389,-0.0015151479413841873,-0.002826173378552066,-0.003919413561639495,-0.00258443638815975,-8.723299629917278,-14.049979109663406,5.326679479746128,-0.5898880582105003,0.07611059335197266,4330.230886165541,0,1,0
2010-11-15,711.6799926757812,684.7999877929688,698.8800048828125,223213.0,732.6720092773437,716.8640045166015,765.2352001953125,855.564800415039,935.8655978393555,725.1548061274973,734.6229586062966,42.485761952077134,43.792810853717135,42.96356119347412,0.0072595209058901045,-0.05772490381287587,0.005434820636233795,-0.0035906607379059263,-0.011543680424445956,0.00012976965423602826,-0.012509751107469602,-0.3628269056781239,-0.6509471235282459,0.025195938544664755,0.025454994766304827,0.02288320496880218,1.1010668557579955,36.66285923549107,-0.003685833180398279,-0.002630923004450225,-0.011740320279795435,-0.00017852343839985796,-0.0033009895356002072,-0.003755979766494444,-0.002897977559278009,-9.468152478799311,-13.133613783490588,3.665461304691277,0.3183537923909712,0.17427772600186392,6088.259471697755,0,1,0
2010-11-16,719.3599853515625,697.5999755859375,718.0800170898438,140852.0,719.1040161132812,716.2240051269531,762.8032006835938,851.9808001708984,933.075198059082,722.0971481535554,732.4494082870802,40.40463333282102,42.72202939551006,42.22478041059972,-0.007207200086191579,-0.08774830071498729,-0.014311256086284474,-0.01782529451918624,-0.0180785024032337,-0.0005896564238641433,-0.011643975367550796,-0.2714894720261798,-0.692447334545901,0.02493999274165205,0.02544853803756875,0.02285292430280236,1.091326099504638,36.75428989955357,-0.004216558930734471,-0.0029587290919139697,-0.01851850895388374,-0.0008927765735426973,-0.003178107216053272,-0.004189045928960633,-0.002981624484023837,-10.352260133524851,-12.577343053497442,2.225082919972591,-1.0037578426895537,0.05032618825722274,3832.260135753863,0,1,0
2010-11-17,738.5599975585938,716.7999877929688,723.2000122070312,205176.0,716.0320190429687,716.9920043945312,761.1392004394531,849.1008001708984,930.4575982666015,723.8422026593786,732.5227856318452,54.65670669594732,49.96795175787015,47.45572156501292,0.03992736498239591,-0.0205128012846727,0.038043485303006275,0.021390353423023534,-0.0038016367438258093,0.0014067118252556522,-0.0062708767763272055,-0.27645936720321534,-0.8760796812801723,0.027652783062831882,0.027015108133624767,0.02359604316349768,1.1719245837628338,36.205718994140625,0.002416647829568852,0.00010018076871221027,-0.004271978742263816,0.0010722892029317865,-0.0021814279786049884,-0.00338035786654145,-0.002805347090915622,-8.680582972466595,-11.797991037291274,3.1174080648246782,-0.053132431343968986,0.1447654551102827,5666.950020608755,0,1,1
2010-11-18,743.6799926757812,710.4000244140625,728.3200073242188,194748.0,718.5920166015625,719.2320037841797,759.68,846.6688000488281,927.8591983032227,726.1064787977193,732.969986515308,56.845840539942294,51.17729582494739,48.350707705499794,0.006980796111671683,0.01763666724638413,0.03220032619414015,0.06457562725199972,0.0037483628639103372,0.0034491567351046526,0.0009348808661982511,-0.4341591253877032,-0.4353243277781724,0.027514278075617044,0.025721004704295194,0.02362003271477909,1.1648704473809353,33.371429443359375,0.0031281350134351182,0.0006104941610480807,0.0035752557015751307,0.0031241623001641017,-0.0019171269047905115,-0.0028642066072495087,-0.0027926043789846533,-6.863507717588732,-10.811094373350766,3.9475866557620343,-0.14846634016150984,0.12861136999068035,5835.770395467826,0,1,1
2010-11-19,761.5999755859375,739.8400268554688,744.9600219726562,174349.0,729.3440063476562,723.0720031738281,758.2464001464843,844.3391998291015,925.2543981933594,731.1731709868923,734.9010969976811,64.78081208942672,55.781458733731206,51.807005660741936,0.027729609695148927,0.07622496951184687,0.04770317812816982,0.11257034019155787,0.014938018321783009,0.005665896918395447,0.006269804726638073,-0.6404909578956219,-0.23764343282757702,0.02847110946758868,0.025811988493598587,0.023715708790777106,1.200516911333509,34.194283621651785,0.006977891448596285,0.0026346378677166715,0.014962578901089207,0.00533902742014325,-0.001887110169433992,-0.002751489389466344,-0.0028073226138477514,-3.727926010788792,-9.394460700838373,5.6665346900495805,-0.527158381469473,0.09754582168375271,5098.776214443118,0,1,1
2010-11-22,782.0800170898438,753.9199829101562,761.5999755859375,190001.0,742.9119995117187,727.8080017089844,756.9664001464844,841.7279998779297,922.8671978759766,738.4142201018896,738.1113853855843,70.67788797991635,59.6255373171216,54.79243164403379,0.025295126426581493,0.09549544410033883,0.03225807496220323,0.1385767322046878,0.018545139425921287,0.006836842460878562,0.01587636866502251,-0.7397014607963805,-0.23982837710416022,0.0266977631069157,0.026159871787696375,0.023921248993538105,1.116068944147842,35.108568464006694,0.009903329884524803,0.004368327113700499,0.01860300906839152,0.0065498297740311795,-0.0016881056075607193,-0.0030925959042293893,-0.002580047522112938,0.3028347163052558,-7.455001617409647,7.757836333714903,-0.26773038974576857,0.12177694936315626,5411.8127942125875,1,1,1
