date,high,low,open,volume,sma_5,sma_20,sma_50,sma_100,sma_200,ema_12,ema_26,rsi_7,rsi_14,rsi_20,ret_1,ret_5,ret_10,ret_20,ret_mean_5,ret_mean_20,ret_median_20,ret_skew_20,ret_kurt_20,vol_10,vol_20,vol_50,vol_ratio,atr_14,ema_12_slope,ema_26_slope,sma_5_slope,sma_20_slope,sma_50_slope,sma_100_slope,sma_200_slope,macd,macd_signal,macd_hist,vol_z,vol_pct,vol_atr_ratio,trend_regime,volume_regime,momentum_regime
2010-11-02,132.58999633789062,131.8800048828125,132.44000244140625,9396900.0,131.55800170898436,131.7510009765625,127.27700103759766,122.81290046691895,117.48185012817383,131.43509663492156,130.27017978861738,58.66272192323011,58.71920571373106,59.806335256472416,0.004320856065270329,0.012301348947787227,0.01829225172275617,0.011451255340838129,0.0024892513365036397,0.0006302316892017379,0.00728742681179656,-1.2155930072090726,1.8600593397361982,0.009253623298592719,0.011266157171231823,0.008638663657268345,1.0711868948395697,2.1385726928710938,0.0014614202619187555,0.001365074300303526,0.00245359595062844,0.0005695798736577995,0.0020012165726908115,0.0010172138384125784,0.0008932758902981952,1.1649168463041804,1.4162666700495892,-0.2513498237454088,-1.0620149756955317,0.5809257533395464,4394005.418344886,1,1,1
2010-11-03,132.52000427246094,129.47999572753906,132.27999877929688,31702100.0,131.96800231933594,131.73900146484374,127.501201171875,122.93260055541992,117.59500015258789,131.45585212558268,130.36646330977302,51.28091591701297,54.92925963793243,56.956389682330745,-0.00694390618764662,0.015827694442052342,0.0019037464670770277,-0.001820728615584133,0.00317871056293102,-2.9961570803810346e-05,-0.0009068258160430109,-1.0328063233525595,1.468931991125675,0.009226813272023557,0.011305695543591131,0.008721484007910582,1.0579407430724668,2.1971446446010043,0.00015791437137036013,0.0007391063811523768,0.0031165007451126048,-9.107719584533491e-05,0.001761513332727782,0.0009746540310169305,0.0009631277026247442,1.0893888158096559,1.3508910992016028,-0.2615022833919469,1.714092657707004,0.9866418142280211,14428772.396892885,1,1,0
2010-11-04,136.1300048828125,134.24000549316406,134.63999938964844,23464700.0,132.9260009765625,132.02200164794922,127.79460113525391,123.0830005645752,117.73830013275146,132.15956699538486,130.78598445566368,71.53753006790849,66.28876201981315,65.37597007531554,0.03389823825188132,0.036497966211852306,0.05066808910746157,0.04341492578120976,0.00730239594652895,0.0022111920791691385,-0.0009068258160430109,-0.19869909746715847,2.0341171016929898,0.012756841580535671,0.013299238939003585,0.00979479876802319,1.3024097669247254,2.5521458217075894,0.005353241095192196,0.0032180143208595524,0.007259325293933028,0.0021481883114242706,0.002301154504289027,0.0012234346989794531,0.001218589055467012,1.373582539721184,1.3554293873055192,0.01815315241566484,0.9587052850970708,0.958372165268717,9194106.30866705,1,1,1
2010-11-05,136.61000061035156,134.9499969482422,135.13999938964844,20342500.0,133.6780029296875,132.25800170898438,128.1030012512207,123.24350059509277,117.8843501663208,132.8088651319122,131.20035633915617,72.58129583098597,66.99185380455577,65.92654436065312,0.00257300673863492,0.028351756176001386,0.05126038213428985,0.03584992472593629,0.005713995821743323,0.001845093396680314,-0.0009068258160430109,-0.12324705390559348,2.212534554967799,0.012743231737943405,0.013176804006997394,0.009761088015378038,1.3055134548389655,2.6307176862444197,0.004912986258119423,0.003168320254017365,0.005657297651326942,0.001787581297733043,0.0024132483941192717,0.0013039983570546365,0.0012404632426719076,1.6085087927560267,1.4060452683956208,0.20246352436040582,0.46569183815190696,0.9409754582168375,7732680.7457780475,1,1,1
2010-11-08,137.7899932861328,135.52999877929688,135.9199981689453,17367400.0,134.85000305175782,132.5325019836426,128.43840118408204,123.40230056762695,118.03585014343261,133.57365492381754,131.68773726064808,76.58783468447356,69.7128672685431,68.06468575959758,0.010265389693213,0.04442086637119913,0.05296134774574579,0.04149977905955149,0.00882271691227059,0.0021191142080535796,-0.0009068258160430109,-0.17440255093668594,2.0320883686681634,0.012804049138113288,0.01329758953173809,0.00981842318002451,1.304084057424109,2.510003226143973,0.005758574859785925,0.0037147835195814327,0.008767337156336596,0.0020754908671780647,0.002618205112959071,0.0012885058584624076,0.0012851576727366254,1.8859176631694652,1.5020197473503898,0.3838979158190754,-0.04052114398152755,0.9033861447654551,6919273.975070107,1,1,1
2010-11-09,139.14999389648438,135.0500030517578,138.6999969482422,39445200.0,135.47000122070312,132.71400146484376,128.73200103759766,123.5299005126953,118.1760001373291,133.8838612952134,131.97679348859197,60.463524668423915,61.21224008341726,61.6903846983157,-0.015894922781312437,0.023397922229586587,0.03598709718337312,0.027508255830074768,0.0047795611429540365,0.0014490889810042928,-0.0009068258160430109,-0.11861078334489926,1.328181981179845,0.014419476317019635,0.01386767166478163,0.010152756353249482,1.4202523743618205,2.6671458653041293,0.0023223619326189215,0.0021950124890655065,0.004597687466920908,0.0013694714766916416,0.0022859195599516102,0.001034015933912169,0.0011873510778817042,1.907067806621427,1.5830293592045974,0.32403844741682963,2.5878358658859972,0.993165579372476,14789292.371717414,1,1,1
2010-11-10,137.27999877929688,135.14999389648438,137.02999877929688,28484700.0,136.6040008544922,132.87250137329102,129.03520111083984,123.69840057373047,118.32955017089844,134.40019117182118,132.3666610444862,66.63754306478123,64.70433347600266,64.33901993266552,0.012169106865093537,0.04309491413930777,0.059604701714363495,0.02364434993487663,0.008602163753502068,0.0012580594413403368,-0.0009068258160430109,-0.11903145440687728,1.523223307445671,0.01372960442726277,0.013681900582940543,0.010195518930834755,1.3466312524554023,2.621431623186384,0.0038565505327732286,0.0029540614345044958,0.008370854237622627,0.0011942968089109218,0.002355281288245026,0.0013640427162640023,0.0012993334804944912,2.033530127334984,1.6731295128306747,0.3604006145043095,1.1024488975251914,0.9816713264989128,10866085.442799564,1,1,1
2010-11-11,137.75,136.4499969482422,137.6199951171875,15447500.0,136.93000183105468,133.01800155639648,129.35460113525392,123.86050064086913,118.48545017242432,134.90170078571168,132.75876049764346,68.11613640229157,65.55443384540717,64.98761478427514,0.003060318800163886,0.011982686888479144,0.04891799680151432,0.021595574486896973,0.002434579863158581,0.0011574792604290896,-0.0009068258160430109,-0.09620498423167646,1.551755353891161,0.01349683607372805,0.013659764057839108,0.010163863133827633,1.3279238313242854,2.733575003487723,0.0037314650337763045,0.0029622221340575017,0.0023864672668683085,0.0010950360804655723,0.002475293731202255,0.0013104459426056536,0.001317506922833056,2.1429402880682176,1.7670916678781834,0.3758486201900342,-0.42421903424915997,0.8630009319664492,5651024.749747415,1,1,1
2010-11-12,136.30999755859375,132.82000732421875,135.88999938964844,35885900.0,136.39200134277343,133.01850204467775,129.58260116577148,123.98790069580077,118.62410018920899,134.71528565581855,132.82774138236664,45.75412010898987,52.64675021612133,55.029144699162366,-0.0288391770673464,-0.019724316946004627,0.00806822020520559,7.487856203947096e-05,-0.0038478568980376826,0.00011255466465685537,-0.0009068258160430109,-0.2845781718093177,0.8319128038020353,0.016960508275554786,0.01511426543848856,0.011081026541874648,1.5305899874404116,2.9071459089006697,-0.001381859004055519,0.0005195957273524954,-0.0039290183384722566,3.762560521147762e-06,0.0017625969893344529,0.0010285769415792068,0.0011701860151005494,1.8875442734519083,1.7911821889929285,0.09636208445897987,1.8829950601281826,0.9919229574401989,12344031.2679628,1,1,1
2010-11-15,134.49000549316406,132.38999938964844,133.86000061035156,15096800.0,135.32000122070312,132.92550201416014,129.79380111694337,124.09910064697266,118.7444501876831,134.3621645039919,132.79753818137246,40.76002584840064,49.302387183641265,52.32895057840319,-0.009499620384983976,-0.038902603119756796,0.0037901759167677795,-0.01385165793312726,-0.0078008589136770775,-0.0005868451668265828,-0.0009068258160430109,-0.14131042279181963,0.668360322639546,0.017183352720084245,0.01522436113490796,0.011172034066962166,1.5380684141394354,2.9564317975725447,-0.0026212404190630867,-0.00022738624236062766,-0.007859699333659709,-0.0006991510886685814,0.001629848060402006,0.0008968613110460488,0.001014549305597745,1.5646263226194321,1.7458710157182293,-0.1812446930987972,-0.5060802445859616,0.8567878223050637,5106425.93290859,1,1,0
2010-11-16,132.3800048828125,129.8300018310547,132.24000549316406,32478100.0,134.39600219726563,132.96850204467773,129.9592012023926,124.18120063781738,118.85365020751954,133.84029322963977,132.66216507317472,35.5861476611765,45.730525540775865,49.41489137719083,-0.010949984657092626,-0.03407327414977179,-0.011472595738848845,0.006609796374738686,-0.006811871288833116,0.00041838058052940383,-0.0009068258160430109,0.17942655123417744,1.0333213174361395,0.017483089087203463,0.013693543204682529,0.011287949330195127,1.548827743267452,2.992144993373326,-0.003884064210178839,-0.0010193947120680225,-0.006828251663480778,0.0003234896981092472,0.0012743296214909883,0.0006615679760506588,0.0009196220931912968,1.1781281564650499,1.6323224438675936,-0.45419428740254375,1.3915535537629895,0.9872631251941597,10854453.93586505,1,1,1
2010-11-17,131.3699951171875,130.1300048828125,130.77000427246094,16432100.0,133.0240020751953,132.92150192260743,130.11260131835937,124.2741007232666,118.96205024719238,133.30794117628173,132.49311617018492,33.56368548153833,44.323419430847636,48.26373093107693,-0.004504820435149881,-0.04998542943583062,-0.009044633086276344,-0.007158105307483398,-0.010146656748881799,-0.00027185418044529117,-0.0024998178387645176,0.33490364665247074,1.2534516749840416,0.017408054569590634,0.013569660184464287,0.011317212351255294,1.5381928013093922,2.9085726056780135,-0.0039775170878073585,-0.0012742812006464321,-0.010208637903205697,-0.0003534680871603024,0.0011803713361386858,0.0007481010408343369,0.000912046365286967,0.814825006096811,1.4688229563134372,-0.6539979502166262,-0.40335761749834537,0.8866107486797142,5649540.935619703,1,1,0
2010-11-18,132.77999877929688,131.5500030517578,131.82000732421875,16009400.0,131.91000061035157,133.0525016784668,130.32320129394532,124.38230072021484,119.10065021514893,133.12056504729847,132.46325544186683,44.27289320565184,49.20203173201092,51.69674387025081,0.013115442483800255,-0.04046205997415564,-0.028964217281209792,0.020236310284119652,-0.008135632012154526,0.0010883064604724547,-0.00301280965346834,0.12472263889823902,1.2338845311314837,0.01364223917578206,0.013474961783623134,0.011332240083908858,1.2038431126387157,2.8849999564034596,-0.0014055886493324898,-0.00022537569634728527,-0.008374439555757895,0.000985542248353788,0.0016185978410396817,0.0008706560443287881,0.0011650771625788536,0.6573096054316352,1.3065202861370768,-0.6492106807054416,-0.41664122397192066,0.8766697732214973,5549185.525797328,1,1,1
2010-11-19,132.35000610351562,131.00999450683594,131.47999572753906,14146400.0,131.61199951171875,133.17600173950194,130.5326011657715,124.4875006866455,119.23825019836426,132.9789391859052,132.44375481270944,44.938999978136,49.50852970533361,51.912810292177284,0.0008327701824608624,-0.011145227511063172,-0.03064971245720427,0.019039553704223167,-0.0022012425621930733,0.0010295377307044107,-0.00301280965346834,0.1392893815796393,1.239080909031099,0.013576308319918677,0.013473301918822784,0.011332856077495226,1.1979600047051242,2.8371429443359375,-0.0010638916785167263,-0.0001472153850692326,-0.002259124382184563,0.0009282054788688487,0.001606773542601081,0.000845779229211141,0.0011553252057545649,0.5351843731957615,1.152253103548814,-0.6170687303530524,-0.6430226635901826,0.8310034172103138,4986142.8477693815,1,1,1
2010-11-22,133.60000610351562,131.69000244140625,132.1300048828125,13093400.0,131.8239990234375,133.30750122070313,130.76980102539062,124.65190063476562,119.38545017242431,133.05602480769502,132.52051339899313,52.62633164073074,53.05783627150936,54.410653068195955,0.009682290535891758,0.008004814780629754,-0.031209196471584932,0.020099270166964,0.0016351396219820736,0.00108198247685366,-0.00301280965346834,0.13026412470195284,1.1946212769477744,0.013513995328238194,0.013506458288939318,0.011381721460647221,1.187341947785614,2.962857927594866,0.0005796829352207045,0.0005795561020769391,0.0016107916641738829,0.000987411241391678,0.0018171694848698738,0.0013206140954982182,0.0012345029704408095,0.5355114087018933,1.0289047645794298,-0.4933933558775365,-0.7701760529041786,0.7940354147250699,4419179.157411952,1,1,1
2010-11-23,135.07000732421875,133.4600067138672,133.60000610351562,18215200.0,132.51199951171876,133.48400115966797,130.9776011657715,124.81110069274902,119.53045017242431,133.2643292468357,132.66047564070544,57.63954334704132,55.505189406046114,56.15259275133196,0.006967395597379689,0.026265575393935814,-0.008702652906934949,0.026971261060523055,0.005218615672876537,0.0014188892158752743,-0.00301280965346834,0.05050000389142229,1.1006445461698053,0.013030915104246863,0.013567966773676726,0.011114148867698067,1.1724618105592994,2.9871433803013394,0.0015655393240685544,0.0010561552934140739,0.005219083728137619,0.0013240060562880185,0.0015890529675159915,0.0012771570844303248,0.0012145533629983607,0.603853606130258,0.9438945328895955,-0.3400409267593375,-0.24108028765049785,0.9186082634358497,6097865.981298317,1,1,1
2010-11-24,134.6999969482422,133.74000549316406,134.36000061035156,8858100.0,133.2719970703125,133.71700057983398,131.18240097045899,124.98780059814453,119.67575012207031,133.40520054359655,132.77303245811845,55.931708650379704,54.744995179219806,55.59952398065306,-0.0017112638945114833,0.029145479756533588,-0.022296799001040757,0.035978908659680675,0.005777326981004216,0.001852886137138876,-0.00301280965346834,-0.015099834223501599,1.4251048430505426,0.012209752706580658,0.013306621333442304,0.011119704869294351,1.098028486376139,2.600713457380022,0.0010570817979349556,0.0008484578158596268,0.005735311227618611,0.0017455231948531047,0.0015636246416537158,0.001415738699640956,0.0012155894120402522,0.6321680854780993,0.8815492434072962,-0.2493811579291969,-1.2389653340240463,0.5377446411929171,3406026.901911645,1,1,1
2010-11-26,133.16000366210938,131.92999267578125,132.3800048828125,7822400.0,133.4759979248047,133.81050033569335,131.35200103759766,125.1416005706787,119.80565013885499,133.35978516925115,132.79799306198757,48.183483034847235,51.22994500921034,53.04133771637359,-0.007974304097743579,0.007722040281171072,-0.033052469349964086,0.014248666861606418,0.0015593776646954493,0.0007901803655571138,-0.00301280965346834,0.1914496791489466,1.6007162787760614,0.01218166349036445,0.013194236046654968,0.011187046422234908,1.0889079235563626,2.5921423775809154,-0.000340431813455111,0.00018799453026718815,0.001530710569187077,0.0006992361139863679,0.0012928568610119928,0.0012305198731248357,0.0010854330693743641,0.5617921072635852,0.8175978161785541,-0.2558057089149689,-1.2581434816268358,0.4358496427461945,3017735.471498351,1,1,1
2010-11-29,133.75,132.3300018310547,133.19000244140625,13983800.0,133.73799743652344,133.8550003051758,131.53140090942384,125.30460052490234,119.93800010681153,133.38289429811036,132.85073390975413,51.13574601740878,52.45883888884811,53.876427611378254,0.0030049875640467683,0.0099092102029823,-0.0013464577102481057,0.0067108989776540895,0.0019938211410126306,0.00041467937563129944,0.000278644378414461,0.27187328787277165,1.9100890277888385,0.008305810475283056,0.013008463890823297,0.011185178779161998,0.7425728849999959,2.5192860194614957,0.00017328408882688606,0.0003971509399387507,0.0019628960696465025,0.00033255962253186944,0.001365794737872461,0.001302524128509841,0.0011047055610744483,0.5321603883562318,0.7605103306140897,-0.22834994225785787,-0.5929612203630449,0.8269648959304132,5550699.639491143,1,0,1
2010-11-30,135.75,134.77999877929688,135.2100067138672,17473100.0,134.1259979248047,134.03000030517578,131.7424008178711,125.47520050048828,120.06700008392335,133.69629489362345,133.0410497808053,62.908721765981085,57.912407026107836,57.66098817563995,0.014306072509137735,0.014534031341791431,0.02265518835132818,0.026531231417375123,0.002918577535661826,0.0013938937890593528,0.0028469611919224036,0.08019120207341321,1.4705178544332513,0.008715031849722889,0.013291404135557952,0.011331143770864945,0.7691219903264577,2.470715114048549,0.002349631091469906,0.001432554156459931,0.0029011985801972173,0.0013073848537672461,0.0016041789792275996,0.001361482139293324,0.0010755555119890126,0.655245112818136,0.739457287054899,-0.08421217423676297,-0.24899127578910057,0.9064926995961479,7072082.046468048,1,0,1
2010-12-01,136.13999938964844,134.9600067138672,135.7100067138672,16831100.0,134.31999816894532,134.17450027465821,131.92980087280273,125.6556005859375,120.1976501083374,133.95532719965254,133.21430571428732,62.540629320979576,57.76299064845559,57.55689574006701,-0.00029532777044438685,0.007216733831371558,0.03367186089185337,0.021812961505217388,0.0014660328620970109,0.001163084597273617,0.0028469611919224036,0.13763694248950703,1.4999968479235768,0.007482428383039472,0.013277975348298216,0.011283091123619075,0.6631541216020479,2.4085726056780135,0.0019374680968922142,0.0013022742511987762,0.001446402987803852,0.0010781166093667416,0.0014224733553376279,0.0014377349845200449,0.0010881426563729146,0.7410214853652235,0.739770126716964,0.0012513586482595374,-0.3714805513129708,0.8934451693072383,6987997.77109565,1,0,1
2010-12-02,136.58999633789062,135.14999389648438,135.6199951171875,17583800.0,134.5239990234375,134.3559997558594,132.10980087280274,125.82400054931641,120.32375007629395,134.1468148532817,133.36139395383952,60.676325609404785,57.04953344628429,57.06878688843097,-0.0013296493431664835,0.007601761276925689,0.0369687980128699,0.027589795712926524,0.0015423557723660108,0.0014437974394976238,0.0059291980609866846,0.08364093744021935,1.6660460424047274,0.0071734239217794375,0.013156352051116718,0.011290174181602913,0.6353687557334918,2.3392857142857144,0.0014294889022499202,0.0011041474769810655,0.0015187675496808328,0.0013527121832364042,0.0013643619471050972,0.001340170773078464,0.0010491051018293174,0.7854208994421867,0.7489002812620086,0.036520618180178155,-0.21739507215625542,0.9083566324945636,7516738.931297709,1,0,1
2010-12-03,138.11000061035156,136.47999572753906,136.6199951171875,16517200.0,135.51600036621093,134.45800018310547,132.34520095825195,126.02170059204101,120.46675010681152,134.75038292573356,133.71018012942318,74.70315229665438,64.5645895176879,62.41775763144331,0.021227887875435947,0.037262464811989915,0.04527224734741497,0.014996754857226069,0.007382794167001916,0.0008102799206753553,0.0059291980609866846,-0.657774724609481,0.8342764600904732,0.008665184394500048,0.011740158260309858,0.011630950435778269,0.7450108606640476,2.205000741141183,0.004499309753362324,0.0026153459051603267,0.007374158885959048,0.0007591802928892388,0.001781851792175937,0.0015712427029939136,0.001188460552691284,1.040202796310382,0.8071607842716834,0.23304201203869856,-0.30355650183230043,0.8884746815781298,7490791.133000542,1,0,1
2010-12-06,139.4600067138672,137.72999572753906,138.13999938964844,15640800.0,136.63600158691406,134.59449996948243,132.59360092163087,126.2305005645752,120.61695011138916,135.42109333875172,134.11016683171417,78.01801871357345,66.82948568613901,64.12281458608032,0.007532362069704757,0.041944471080244794,0.05226931786401412,0.020017565843943652,0.008288269068133514,0.0010582476872288472,0.0059291980609866846,-0.7020194577824841,0.7775384888878699,0.008611454919562875,0.0118313687108819,0.011657557367186848,0.7387014833658034,2.267858232770647,0.004977428623618829,0.0029914453925934392,0.00826471573597587,0.0010151853083570916,0.0018769094880688453,0.0016568572837316609,0.0012468171046737808,1.31092650703755,0.9079139288248568,0.4030125782126932,-0.37837422359526934,0.8664181422802113,6896727.394150913,1,0,1
2010-12-07,139.5399932861328,136.4600067138672,139.4600067138672,26490400.0,136.852001953125,134.53050003051757,132.7892008972168,126.42880058288574,120.76000011444091,135.58707897894377,134.28719151084644,56.38489389489622,56.985519803433704,57.260116450001306,-0.018762134993171364,0.007975201932194143,0.022625145108825295,-0.00929016396165927,0.0016746275676716937,-0.00039312854709037113,0.0059291980609866846,-0.4789582690265004,0.08697970461865706,0.011241020993737692,0.012408805600294467,0.012018224448211247,0.9353312581386154,2.3028575352260043,0.0012257000449467093,0.0013199944740536207,0.0015808451923524647,-0.0004755018888540352,0.0014751841282412137,0.001570935846912036,0.001185985907616205,1.2998874680973245,0.9863086366793503,0.31357883141797416,0.8347576727581656,0.972972972972973,11503273.474275174,1,0,0
