date,high,low,open,close,volume,position,return,strategy_return,equity_curve,drawdown
2015-03-11,27.769632348191667,27.1776061090033,27.765181763587254,27.206539154052734,275756000.0,0.0,-0.018231737324445385,-0.0,1.0303850062923718,0.0
2015-03-12,27.798567927648104,27.070774214428088,27.222119566256076,27.69841194152832,193450800.0,0.0,0.01807921193836659,0.0,1.0303850062923718,0.0
2015-03-13,27.909852398243732,27.282214644751413,27.687285794905343,27.50700569152832,207309200.0,0.0,-0.0069103691000069745,-0.0,1.0303850062923718,0.0
2015-03-16,27.809696197509766,27.346758956585212,27.571550001661393,27.809696197509766,143497200.0,0.0,0.011004124162982576,0.0,1.0303850062923718,0.0
2015-03-17,28.33717875688107,27.965492951426334,28.021134600076984,28.274860382080078,204092400.0,0.0,0.01672669062137988,0.0,1.0303850062923718,0.0
2015-03-18,28.74670351988461,28.125742488103533,28.26595883797083,28.59313201904297,261083600.0,0.0,0.011256346898342429,0.0,1.0303850062923718,0.0
2015-03-19,28.766726879045077,28.354979096981697,28.65544360291724,28.377235412597656,183238000.0,0.0,-0.007550645599143424,-0.0,1.0303850062923718,0.0
2015-03-20,28.577548187933573,27.856434625218515,28.544164558584388,28.021133422851562,274780400.0,0.0,-0.012548861246293508,-0.0,1.0303850062923718,0.0
2015-03-23,28.455142776311558,28.159128756389002,28.29267009034257,28.312700271606445,150838800.0,0.0,0.010405248223011032,0.0,1.0303850062923718,0.0
2015-03-24,28.4974290763615,28.168031423359356,28.317152352132542,28.19696617126465,131369200.0,0.0,-0.004087709728551103,-0.0,1.0303850062923718,0.0
2015-03-25,28.225895749966426,27.46026611328125,28.16357737452431,27.46026611328125,206620800.0,0.0,-0.026126926333449485,-0.0,1.0303850062923718,0.0
2015-03-26,27.794111009129256,27.286659531180717,27.32227099534107,27.651668548583984,190291600.0,0.0,0.006970159521147545,0.0,1.0303850062923718,0.0
2015-03-27,27.754052503943598,27.35565981059288,27.725119459155888,27.431331634521484,158184800.0,0.0,-0.00796830446869301,-0.0,1.0303850062923718,0.0
2015-03-30,28.132422500558253,27.598262246500134,27.609391257270598,28.12574577331543,188398800.0,0.0,0.025314634668338387,0.0,1.0303850062923718,0.0
2015-03-31,28.152448749647554,27.678382503094827,28.063421770066014,27.69396209716797,168362400.0,0.0,-0.015351901408321766,-0.0,1.0303850062923718,0.0
2015-04-01,27.84753562116134,27.397950105676763,27.780764957103703,27.653902053833008,162485600.0,0.0,-0.0014465262570376725,-0.0,1.0303850062923718,0.0
2015-04-02,27.945463393763433,27.640548220607812,27.8275033605238,27.892047882080078,128880400.0,0.0,0.0086116537110561,0.0,1.0303850062923718,0.0
2015-04-06,28.379470193137237,27.671708273578293,27.702867464536038,28.34385871887207,148776000.0,0.0,0.016198553749159128,0.0,1.0303850062923718,0.0
2015-04-07,28.51523008704785,28.038939423968984,28.408399076017474,28.045616149902344,140049200.0,0.0,-0.010522299448633254,-0.0,1.0303850062923718,0.0
2015-04-08,28.13241873682573,27.81414842912516,28.010006426922278,27.954364776611328,149316800.0,0.0,-0.003253676895643265,-0.0,1.0303850062923718,0.0
2015-04-09,28.172483975939894,27.745156460803337,28.01000959153403,28.168031692504883,129936000.0,0.0,0.0076434187505602935,0.0,1.0303850062923718,0.0
2015-04-10,28.312690464019965,27.878686373156768,28.032256137128662,28.2882080078125,160752000.0,0.0,0.004266407984040876,0.0,1.0303850062923718,0.0
2015-04-13,28.615391006220108,28.179158951331196,28.57087496683167,28.232574462890625,145460400.0,0.0,-0.001966669111967412,-0.0,1.0303850062923718,0.0
2015-04-14,28.330503197261073,28.023361895360114,28.265958678402846,28.11016273498535,102098400.0,0.0,-0.004335832995541189,-0.0,1.0303850062923718,0.0
2015-04-15,28.294891302452985,28.045617796712808,28.1346447764979,28.21699333190918,115881600.0,0.0,0.0038004261281230356,0.0,1.0303850062923718,0.0
2015-04-16,28.28820373916871,28.067863364598555,28.10569926464689,28.08121681213379,113476000.0,0.0,-0.004811870569563781,-0.0,1.0303850062923718,0.0
2015-04-17,28.07454992374797,27.700637979338687,27.94323644885431,27.765182495117188,207828000.0,0.0,-0.01125429567852787,-0.0,1.0303850062923718,0.0
2015-04-20,28.51522995625131,27.85865920574181,27.94768617989097,28.39949607849121,188217200.0,0.0,0.022845647907611344,0.0,1.0303850062923718,0.0
2015-04-21,28.533043008456154,28.19251631569665,28.510788381771672,28.245933532714844,129740400.0,0.0,-0.005407227837844308,-0.0,1.0303850062923718,0.0
2015-04-22,28.682152261593764,28.11460853736159,28.263727728987256,28.626510620117188,150618000.0,0.0,0.013473694787306423,0.0,1.0303850062923718,0.0
2015-04-23,29.02714112271059,28.519689449229297,28.555300927111567,28.86021614074707,183083600.0,0.0,0.008163954165816056,0.0,1.0303850062923718,0.0
2015-04-24,29.073878985399837,28.762283676225756,29.042719794092143,28.99597930908203,178103600.0,0.0,0.004704163256188609,0.0,1.0303850062923718,0.0
2015-04-27,29.63030246654164,29.1896180057875,29.44779616330242,29.523468017578125,387816800.0,0.0,0.01819178800182386,0.0,1.0303850062923718,0.0
2015-04-28,29.94411036493817,28.837957432112898,29.926308024614418,29.05829620361328,475696000.0,0.0,-0.015756001757242122,-0.0,1.0303850062923718,0.0
2015-04-29,29.2875467074828,28.555303872035783,28.96927800584258,28.6309757232666,253544400.0,0.0,-0.014705627520361753,-0.0,1.0303850062923718,0.0
2015-04-30,28.630970767541644,27.727350805104503,28.630970767541644,27.85421371459961,332781600.0,0.0,-0.027130127040545293,-0.0,1.0303850062923718,0.0
2015-05-01,28.96259489680037,27.88759773139169,28.065650005792723,28.69996452331543,234050400.0,0.0,0.030363478121535614,0.0,1.0303850062923718,0.0
2015-05-04,29.06052523824225,28.5463934927065,28.822377324431148,28.644323348999023,203953200.0,0.0,-0.0019387192716284751,-0.0,1.0303850062923718,0.0
2015-05-05,28.588682495503758,27.99443001026383,28.521911828332453,27.998882293701172,197085600.0,0.0,-0.022532948236684613,-0.0,1.0303850062923718,0.0
2015-05-06,28.21031879941125,27.455818101093367,28.168030598663822,27.82305335998535,288564000.0,0.0,-0.0062798554553507024,-0.0,1.0303850062923718,0.0
2015-05-07,28.17841652722197,27.718012947016163,27.885635187565743,27.995149612426758,175763600.0,0.0,0.006185383401841493,0.0,1.0303850062923718,0.0
2015-05-08,28.52259635925293,28.185116493194354,28.31250930678528,28.52259635925293,222201600.0,0.0,0.01884064754531778,0.0,1.0303850062923718,0.0
2015-05-11,28.509188703141405,28.07784075746508,28.471194739748423,28.232053756713867,168143200.0,0.0,-0.010186400946097907,-0.0,1.0303850062923718,0.0
2015-05-12,28.357213138843044,27.89681125439261,28.071138115295525,28.13148307800293,192640000.0,0.0,-0.003562287022318422,-0.0,1.0303850062923718,0.0
2015-05-13,28.426491170136035,28.131476161493442,28.19405484436593,28.162765502929688,138776800.0,0.0,0.0011120076691306657,0.0,1.0303850062923718,0.0
2015-05-14,28.819852828979492,28.419795874407285,28.475669960314683,28.819852828979492,180814000.0,0.0,0.02333177563763944,0.0,1.0303850062923718,0.0
2015-05-15,28.940538742139225,28.654463734874764,28.846670700094613,28.779621124267578,152832000.0,0.0,-0.001395971900018167,-0.0,1.0303850062923718,0.0
2015-05-18,29.21543763361359,28.687986210700842,28.692457091736877,29.09698486328125,203531600.0,0.0,0.011027377241810354,0.0,1.0303850062923718,0.0
2015-05-19,29.25119517387914,28.974058549918123,29.208730333645796,29.07016372680664,178532800.0,0.0,-0.0009217840474068373,-0.0,1.0303850062923718,0.0
2015-05-20,29.273527213989194,28.906993633825813,29.05450192359765,29.06791114807129,145819600.0,0.0,-7.748765216875064e-05,-0.0,1.0303850062923718,0.0
2015-05-21,29.418815580549495,29.01652160607739,29.070161939434502,29.365175247192383,158921600.0,0.0,0.010226538040756905,0.0,1.0303850062923718,0.0
2015-05-22,29.718305200753246,29.367414350183818,29.412116341293565,29.62220001220703,182384000.0,0.0,0.008752706661923293,0.0,1.0303850062923718,0.0
2015-05-26,29.704888100810432,28.857835383738582,29.635604807334932,28.96958351135254,282790400.0,0.0,-0.022031331251073705,-0.0,1.0303850062923718,0.0
2015-05-27,29.55961409108794,29.06568926672743,29.13050168154005,29.51044464111328,183332800.0,0.0,0.01866996567447332,0.0,1.0303850062923718,0.0
2015-05-28,29.49033504010866,29.300365238124932,29.470221192301462,29.452341079711914,122933200.0,0.0,-0.0019689151453996523,-0.0,1.0303850062923718,0.0
2015-05-29,29.378582344414525,29.03216246349136,29.329412894978606,29.11709213256836,203538000.0,0.0,-0.011382760583826368,-0.0,1.0303850062923718,0.0
2015-06-01,29.36517844806299,29.06569422731027,29.117097420954007,29.17520523071289,128451200.0,0.0,0.0019958414075123,0.0,1.0303850062923718,0.0
2015-06-02,29.20203046948954,28.90254621423665,29.023232728495053,29.045583724975586,134670400.0,0.0,-0.0044428652587797934,-0.0,1.0303850062923718,0.0
2015-06-03,29.264607494316557,29.03216942122661,29.20202880008843,29.08133888244629,123934000.0,0.0,0.0012310015115983841,0.0,1.0303850062923718,0.0
2015-06-04,29.184153395461372,28.81091490526977,28.960657048499915,28.911487579345703,153800400.0,0.0,-0.005840559947640878,-0.0,1.0303850062923718,0.0
2015-06-05,28.985238068604655,28.68798755600468,28.942773222478493,28.75279998779297,142507200.0,0.0,-0.005488738381836167,-0.0,1.0303850062923718,0.0
2015-06-08,28.877956739709482,28.34603448543426,28.808670026111816,28.56282615661621,210699200.0,0.0,-0.00660714195686718,-0.0,1.0303850062923718,0.0
2015-06-09,28.625404100730464,28.075603453683758,28.316978141433584,28.477895736694336,224301600.0,0.0,-0.002973459960025737,-0.0,1.0303850062923718,0.0
2015-06-10,28.90700941739929,28.574000421733558,28.58964509387513,28.804203033447266,156349200.0,0.0,0.011458265728969463,0.0,1.0303850062923718,0.0
2015-06-11,29.09474386884714,28.714800877836893,28.871247590572576,28.7393856048584,141563600.0,0.0,-0.002250276756958103,-0.0,1.0303850062923718,0.0
2015-06-12,28.681274522788435,28.408608821628476,28.649985183816742,28.42201805114746,147544800.0,0.0,-0.011042948449715206,-0.0,1.0303850062923718,0.0
2015-06-15,28.43766864992524,28.09571958476557,28.18288300509484,28.36614990234375,175955600.0,0.0,-0.0019656643910074267,-0.0,1.0303850062923718,0.0
2015-06-16,28.57399769404389,28.243224170300312,28.390730821391042,28.518123626708984,125976400.0,0.0,0.005357573195108767,0.0,1.0303850062923718,0.0
2015-06-17,28.5807087993593,28.325923130867128,28.544950274818408,28.451082229614258,131672400.0,0.0,-0.0023508347874591218,-0.0,1.0303850062923718,0.0
2015-06-18,28.676812945454838,28.433202769415,28.435438210107023,28.58070945739746,141628800.0,0.0,0.004556144006651497,0.0,1.0303850062923718,0.0
2015-06-19,28.56728424365582,28.249920048580062,28.542699525220588,28.294618606567383,218867600.0,0.0,-0.010009928243962074,-0.0,1.0303850062923718,0.0
2015-06-22,28.620933592430493,28.401908188920487,28.49354077871593,28.520360946655273,136157200.0,0.0,0.00797827824530195,0.0,1.0303850062923718,0.0
2015-06-23,28.52036006149513,28.357207028925068,28.49130615931855,28.390731811523438,121075600.0,0.0,-0.004545143568634891,-0.0,1.0303850062923718,0.0
2015-06-24,29.009819881307813,28.41084974026708,28.430963588424255,28.632110595703125,221123600.0,0.0,0.008502027555405078,0.0,1.0303850062923718,0.0
2015-06-25,28.87572014313876,28.495777130126953,28.79973222259295,28.495777130126953,127752400.0,0.0,-0.004761558360166118,-0.0,1.0303850062923718,0.0
2015-06-26,28.605288521166134,28.274514980241403,28.53376977946825,28.328153610229492,176267200.0,0.0,-0.0058823986140824625,-0.0,1.0303850062923718,0.0
2015-06-29,28.265576457225944,27.820819311458745,28.039844723786928,27.831993103027344,196645600.0,0.0,-0.017514749250123418,-0.0,1.0303850062923718,0.0
2015-06-30,28.187353170768603,27.90574736331223,28.06442952719678,28.033140182495117,177482800.0,0.0,0.0072271891820028245,0.0,1.0303850062923718,0.0
2015-07-01,28.37060820131465,28.158285788023164,28.36166814868905,28.294618606567383,120955200.0,0.0,0.009327475351317949,0.0,1.0303850062923718,0.0
2015-07-02,28.314743239130355,28.109125373028,28.25663373098352,28.258869171142578,108844000.0,0.0,-0.0012634711894121686,-0.0,1.0303850062923718,0.0
2015-07-06,28.21193498282255,27.903509038161864,27.92362458918554,28.16053009033203,112241600.0,0.0,-0.0034799368727382873,-0.0,1.0303850062923718,0.0
2015-07-07,28.194053726909633,27.662131533293508,28.135944221484937,28.091245651245117,187787200.0,0.0,-0.0024603385967759683,-0.0,1.0303850062923718,0.0
2015-07-08,27.856577220215424,27.387235356101556,27.820818700782862,27.393939971923828,243046400.0,0.0,-0.024822882117026435,-0.0,1.0303850062923718,0.0
2015-07-09,27.726953013346197,26.645231639120965,27.68001899059427,26.835203170776367,314380000.0,1.0,-0.020396365098270364,-0.0,1.0303850062923718,0.0
2015-07-10,27.680010823799876,27.089980847371873,27.253133863684216,27.5526180267334,245418000.0,0.0,0.026734094442716794,0.026734094442716794,1.0579314163629514,0.0
2015-07-13,28.10688869728068,27.78505355369843,27.943735685564384,28.08453941345215,165762000.0,0.0,0.01930565676926399,0.0,1.0579314163629514,0.0
2015-07-14,28.243229561769542,27.945979057570536,28.16947536957432,28.07337188720703,127072400.0,0.0,-0.0003976396436741192,-0.0,1.0579314163629514,0.0
2015-07-15,28.417555688730346,28.066666556024543,28.09795590249705,28.343801498413086,134596800.0,0.0,0.009632957960753252,0.0,1.0579314163629514,0.0
2015-07-16,28.734913035682272,28.46224564660828,28.5494090432569,28.721500396728516,144889600.0,0.0,0.013325626004563107,0.0,1.0579314163629514,0.0
2015-07-17,28.96958351135254,28.67680396264912,28.84889703405364,28.96958351135254,184658800.0,0.0,0.008637540211940964,0.0,1.0579314163629514,0.0
2015-07-20,29.718305738148107,29.21096814036975,29.271313101232632,29.517160415649414,235600800.0,0.0,0.018901787251525137,0.0,1.0579314163629514,0.0
2015-07-21,29.707123950305423,29.126035691518517,29.691480984672705,29.222137451171875,307025600.0,0.0,-0.009994964296129338,-0.0,1.0579314163629514,0.0
2015-07-22,28.048780920616032,27.264308562448523,27.264308562448523,27.986202239990234,461802400.0,0.0,-0.04229448353142551,-0.0,1.0579314163629514,0.0
2015-07-23,28.40414361073321,27.950446399951478,28.2052320425101,27.972797393798828,203998000.0,0.0,-0.00047898053749684255,-0.0,1.0579314163629514,0.0
2015-07-24,28.102425627737915,27.691193234550635,28.008557586485367,27.82529067993164,168649200.0,0.0,-0.005273219971195564,-0.0,1.0579314163629514,0.0
2015-07-27,27.62637645681954,27.293367463201697,27.510157431504226,27.43863868713379,177822000.0,0.0,-0.013895703633267531,-0.0,1.0579314163629514,0.0
2015-07-28,27.693420874277674,27.389465840958135,27.574966430664062,27.574966430664062,134472400.0,0.0,0.004968458715635782,0.0,1.0579314163629514,0.0
2015-07-29,27.601787982354193,27.326886833563385,27.52356463274417,27.487804412841797,148046800.0,0.0,-0.003160911112672804,-0.0,1.0579314163629514,0.0
2015-07-30,27.39394365299356,27.201736682934268,27.33806957344473,27.349245071411133,134513200.0,0.0,-0.005040756960782655,-0.0,1.0579314163629514,0.0
2015-07-31,27.40958206462054,27.02293447736177,27.40064200931833,27.110097885131836,171540000.0,0.0,-0.00874419698440898,-0.0,1.0579314163629514,0.0
2015-08-03,27.393936617805483,26.26527981871911,27.154795686957268,26.470897674560547,279904000.0,1.0,-0.023577938127691156,-0.0,1.0579314163629514,0.0
2015-08-04,26.305514513708847,25.310956634838035,26.2429358209001,25.62161636352539,496554400.0,1.0,-0.03208358558430546,-0.03208358558430546,1.023989183223745,-0.03208358558430546
2015-08-05,26.247400222579298,25.05392935740774,25.243900829436356,25.791467666625977,397250400.0,1.0,0.006629218886533117,0.006629218886533117,1.0307774316567775,-0.02566705580927564
2015-08-06,26.15517360004119,25.62084534827494,26.036184672313123,25.847597122192383,211612000.0,1.0,0.0021762800121312154,0.0021762800121312154,1.033020691978248,-0.02354663449767247
2015-08-07,26.09904357575176,25.70615474772969,25.724115790954087,25.935152053833008,154681600.0,1.0,0.00338735284470415,0.00338735284470415,1.036519897557859,-0.02023904241231711
2015-08-10,26.938706292793295,26.161909053278666,26.161909053278666,26.878089904785156,219806400.0,0.0,0.0363575215982892,0.0363575215982892,1.0742051921203752,0.0
2015-08-11,26.5323452011804,25.443482166755924,26.449276656821382,25.479402542114258,388331200.0,0.0,-0.05203819793838427,-0.0,1.0742051921203752,0.0
2015-08-12,25.912708789014243,24.61280747215082,25.2638809102027,25.872297286987305,404870000.0,0.0,0.015420092532532514,0.0,1.0742051921203752,0.0
2015-08-13,26.132723845565803,25.71513895153043,26.051900852342207,25.852088928222656,194143200.0,0.0,-0.0007810809585436784,-0.0,1.0742051921203752,0.0
2015-08-14,26.112516794513375,25.596149583143525,25.66574649334,26.033939361572266,171718000.0,0.0,0.007034264575466631,0.0,1.0742051921203752,0.0
2015-08-17,26.41335694167236,25.93066457455252,26.05189905602863,26.303348541259766,163538800.0,0.0,0.010348383160374341,0.0,1.0742051921203752,0.0
2015-08-18,26.366208415520436,26.045162048893072,26.13945495613372,26.155170440673828,138242800.0,0.0,-0.005633431057399552,-0.0,1.0742051921203752,0.0
2015-08-19,26.1596596092665,25.74656589772991,26.065366702875668,25.820653915405273,193146000.0,0.0,-0.012789690131338238,-0.0,1.0742051921203752,0.0
2015-08-20,25.67247809939404,25.061816335505785,25.611861719870426,25.290815353393555,274006400.0,0.0,-0.020519951343896947,-0.0,1.0742051921203752,0.0
2015-08-21,25.12244203191726,23.719267227999406,24.792415043978203,23.74396324157715,513102000.0,1.0,-0.06116260350652747,-0.0,1.0742051921203752,0.0
2015-08-24,24.426457548398684,20.6547245534877,21.29906277303558,23.15125274658203,648825200.0,1.0,-0.024962576338445674,-0.024962576338445674,1.0473902630089156,-0.024962576338445785
2015-08-25,24.945077073193595,23.23657153175285,24.945077073193595,23.29045295715332,414406400.0,1.0,0.006012642689145142,0.006012642689145142,1.0536878464164778,-0.019100024701424356
2015-08-26,24.67117691823367,23.584559331565895,24.042554013099515,24.62627601623535,387098400.0,1.0,0.05735496263380968,0.05735496263380968,1.1141220734753943,0.0
2015-08-27,25.423275263018773,24.700359518356937,25.196523507050735,25.35143280029297,338464400.0,1.0,0.029446465376232522,0.029446465376232522,1.1469290305368838,0.0
2015-08-28,25.438994867917884,25.04161655630055,25.183055945955594,25.434505462646484,212657600.0,0.0,0.003276842891205556,0.003276842891205556,1.1506873367773158,0.0
2015-08-31,25.712889939424134,25.144885217060533,25.151620180114747,25.31551170349121,224917200.0,0.0,-0.004678438089941617,-0.0,1.1506873367773158,0.0
2015-09-01,25.117946383585018,24.10317130205401,24.729548627105544,24.18399429321289,307383600.0,0.0,-0.044696604340108026,-0.0,1.1506873367773158,0.0
2015-09-02,25.221220016479492,24.500549767224054,24.74750986033989,25.221220016479492,247555200.0,0.0,0.04288893351077627,0.0,1.1506873367773158,0.0
2015-09-03,25.320003407227208,24.704852174762614,25.254895903691754,24.778940200805664,212935600.0,0.0,-0.017536019882656073,-0.0,1.1506873367773158,0.0
2015-09-04,24.7969018657635,24.36135761675743,24.464631066021123,24.531982421875,199985200.0,0.0,-0.009966438311297732,-0.0,1.1506873367773158,0.0
2015-09-08,25.27061406277014,24.767716739169163,25.08876317312035,25.214487075805664,219374400.0,0.0,0.02782101512196089,0.0,1.1506873367773158,0.0
2015-09-09,25.598397969784315,24.64423909787911,25.540027130879814,24.72955322265625,340043200.0,1.0,-0.019232350501181883,-0.0,1.1506873367773158,0.0
2015-09-10,25.432256171737155,24.67342004060185,24.75648687238155,25.272855758666992,251571200.0,0.0,0.021969767553786212,0.021969767553786212,1.1759676700933988,0.0
2015-09-11,25.64104461669922,25.091000999115515,25.09773596141797,25.64104461669922,199662000.0,0.0,0.014568549812814968,0.0,1.1759676700933988,0.0
2015-09-14,26.242729114504538,25.786978337312043,26.173132211443438,25.88800621032715,233453600.0,0.0,0.009631495023689096,0.0,1.1759676700933988,0.0
2015-09-15,26.161912359991575,25.6882004263624,26.027207926279065,26.105785369873047,173364800.0,0.0,0.008412357358714706,0.0,1.1759676700933988,0.0
2015-09-16,26.164157035899155,25.91719863028686,26.0990495240165,26.134971618652344,148694000.0,0.0,0.0011179992620709012,0.0,1.1759676700933988,0.0
2015-09-17,26.152932205926074,25.531045900275366,25.966591897870483,25.575946807861328,256450400.0,0.0,-0.021389914592141457,-0.0,1.1759676700933988,0.0
2015-09-18,25.661253924694364,25.115699653449386,25.192031518078707,25.470420837402344,297141200.0,0.0,-0.004125984904947866,-0.0,1.1759676700933988,0.0
2015-09-21,25.901484535533204,25.51757612097302,25.51981996736366,25.865562438964844,200888000.0,0.0,0.015513744515059269,0.0,1.1759676700933988,0.0
2015-09-22,25.634310057403304,25.261626150789162,25.454703066504575,25.45919418334961,201384800.0,0.0,-0.015710783655841443,-0.0,1.1759676700933988,0.0
2015-09-23,25.755550204113632,25.436749352118696,25.510835667822036,25.665746688842773,143026800.0,0.0,0.008113081034915481,0.0,1.1759676700933988,0.0
