date,high,low,open,close,volume,prob_up,predicted_return_5_bar,predicted_return_10_bar,ret5_norm,ret10_norm,prob_norm,ensemble_score,signal,position
2024-03-07,200.11000061035156,198.91000366210938,199.5399932861328,199.94000244140625,8403700.0,0.050075106,-0.062623836,-0.062623836,0.6574222,0.6574222,-0.8998498,-0.12121381,0,0
2024-03-08,203.3000030517578,200.4499969482422,200.88999938964844,201.6300048828125,13540100.0,0.064245954,-0.06686108,-0.06686108,0.44743383,0.44743383,-0.8715081,-0.21203715,0,0
2024-03-11,202.41000366210938,201.4600067138672,201.7100067138672,202.0,7329600.0,0.033767104,-0.065996595,-0.065996595,0.49027574,0.49027574,-0.9324658,-0.221095,0,0
2024-03-12,200.6300048828125,199.16000366210938,200.4199981689453,199.7899932861328,9436600.0,0.14390847,-0.06201376,-0.06201376,0.6876563,0.6876563,-0.71218306,-0.012263373,0,0
2024-03-13,201.86000061035156,200.35000610351562,200.44000244140625,201.19000244140625,5930000.0,0.23128727,-0.057811737,-0.057811737,0.8958993,0.8958993,-0.53742546,0.17923693,1,1
2024-03-14,200.47000122070312,199.33999633789062,200.3699951171875,200.35000610351562,6865000.0,0.24570587,-0.062216774,-0.062216774,0.6775954,0.6775954,-0.50858825,0.08450356,1,1
2024-03-15,200.6300048828125,199.57000732421875,199.94000244140625,199.7100067138672,4556700.0,0.31025743,-0.05703919,-0.05703919,0.934185,0.934185,-0.37948513,0.27734995,1,1
2024-03-18,200.14999389648438,199.50999450683594,199.66000366210938,200.02999877929688,7206800.0,0.15740183,-0.060121786,-0.060121786,0.7814183,0.7814183,-0.68519634,0.04811099,0,0
2024-03-19,199.80999755859375,198.94000244140625,199.6199951171875,199.8000030517578,4657500.0,0.48677132,-0.0581428,-0.0581428,0.8794925,0.8794925,-0.02645737,0.4265176,1,1
2024-03-20,202.66000366210938,199.1199951171875,199.16000366210938,202.17999267578125,9593800.0,0.06748562,-0.055956367,-0.055956367,0.9878473,0.9878473,-0.86502874,0.06140931,1,1
2024-03-21,203.9199981689453,200.60000610351562,203.8800048828125,201.97000122070312,7396500.0,0.17510054,-0.062426396,-0.062426396,0.667207,0.667207,-0.6497989,0.008704051,0,0
2024-03-22,201.86000061035156,199.72000122070312,201.32000732421875,200.35000610351562,6918500.0,0.316633,-0.06422035,-0.06422035,0.5783026,0.5783026,-0.36673403,0.105784304,1,1
2024-03-25,201.9499969482422,200.97000122070312,201.19000244140625,200.99000549316406,4034800.0,0.3209938,-0.06533729,-0.06533729,0.5229492,0.5229492,-0.35801238,0.08246843,1,1
2024-03-26,202.75999450683594,201.07000732421875,202.64999389648438,201.63999938964844,5752700.0,0.23296465,-0.06939402,-0.06939402,0.3219067,0.3219067,-0.53407073,-0.106082015,0,0
2024-03-27,203.22000122070312,202.32000732421875,202.32000732421875,203.10000610351562,6041000.0,0.118325666,-0.06469344,-0.06469344,0.554857,0.554857,-0.7633487,-0.10424583,0,0
2024-03-28,206.0500030517578,203.8699951171875,204.5399932861328,205.72000122070312,9194500.0,0.055935483,-0.061556235,-0.061556235,0.71033025,0.71033025,-0.88812906,-0.088899404,0,0
2024-04-01,208.72999572753906,206.2899932861328,208.67999267578125,207.82000732421875,13677100.0,0.10260815,-0.053147495,-0.053147495,1.0,1.0,-0.7947837,0.10260816,1,1
2024-04-02,211.02999877929688,208.36000061035156,209.07000732421875,210.88999938964844,13421100.0,0.07705356,-0.05150068,-0.05150068,1.0,1.0,-0.8458929,0.07705356,1,1
2024-04-03,212.8300018310547,210.3000030517578,210.57000732421875,212.74000549316406,11416200.0,0.045307945,-0.061071176,-0.061071176,0.7343687,0.7343687,-0.90938413,-0.08750771,0,0
2024-04-04,213.4499969482422,211.02000427246094,212.0,211.52000427246094,12307300.0,0.08230054,-0.057102416,-0.057102416,0.93105173,0.93105173,-0.8353989,0.047826424,0,0
2024-04-05,215.74000549316406,212.22000122070312,212.49000549316406,215.13999938964844,13382700.0,0.06717114,-0.053131275,-0.053131275,1.0,1.0,-0.8656577,0.06717117,1,1
2024-04-08,216.80999755859375,214.61000061035156,215.97999572753906,216.47999572753906,10331400.0,0.051450733,-0.057791747,-0.057791747,0.8968899,0.8968899,-0.89709854,-0.00010429323,0,0
2024-04-09,218.86000061035156,216.4499969482422,217.80999755859375,217.6699981689453,13069900.0,0.046509758,-0.05330043,-0.05330043,1.0,1.0,-0.9069805,0.046509758,0,0
2024-04-10,217.77999877929688,214.67999267578125,215.3699951171875,215.61000061035156,13317500.0,0.08624709,-0.04743394,-0.04743394,1.0,1.0,-0.8275058,0.0862471,1,1
2024-04-11,219.83999633789062,215.88999938964844,216.85000610351562,219.8000030517578,11415200.0,0.093432955,-0.0661672,-0.0661672,0.48182094,0.48182094,-0.8131341,-0.16565657,0,0
2024-04-12,225.08999633789062,216.02000427246094,221.8699951171875,216.88999938964844,30898800.0,0.18352835,-0.05005721,-0.05005721,1.0,1.0,-0.6329433,0.18352838,1,1
2024-04-15,221.02999877929688,215.16000366210938,217.94000244140625,220.9499969482422,13239000.0,0.088833965,-0.061832175,-0.061832175,0.6966553,0.6966553,-0.8223321,-0.06283839,0,0
2024-04-16,221.99000549316406,218.77999877929688,220.17999267578125,221.22000122070312,10746100.0,0.06279897,-0.06680874,-0.06680874,0.4500277,0.4500277,-0.87440205,-0.21218714,0,0
2024-04-17,221.75999450683594,218.52000427246094,221.0500030517578,219.58999633789062,11521100.0,0.09344303,-0.06293867,-0.06293867,0.64181983,0.64181983,-0.8131139,-0.08564703,0,0
2024-04-18,221.4600067138672,219.30999755859375,221.30999755859375,220.33999633789062,6496900.0,0.08265501,-0.064345226,-0.064345226,0.572114,0.572114,-0.83469,-0.13128799,0,0
2024-04-19,222.36000061035156,220.0800018310547,220.49000549316406,221.02999877929688,8689000.0,0.11080691,-0.06735458,-0.06735458,0.42297685,0.42297685,-0.7783862,-0.17770463,0,0
2024-04-22,216.9600067138672,215.13999938964844,216.35000610351562,215.57000732421875,13404300.0,0.6251768,-0.056403864,-0.056403864,0.96567047,0.96567047,0.25035357,0.6080121,1,1
2024-04-23,215.86000061035156,213.8699951171875,213.9600067138672,215.0399932861328,10730300.0,0.39958364,-0.05770295,-0.05770295,0.90129054,0.90129054,-0.20083272,0.3502289,1,1
2024-04-24,216.35000610351562,214.36000061035156,214.75999450683594,214.63999938964844,5741100.0,0.46933135,-0.058757734,-0.058757734,0.84901786,0.84901786,-0.061337292,0.3938403,1,1
2024-04-25,217.0500030517578,214.33999633789062,214.47000122070312,215.9199981689453,6606500.0,0.34215435,-0.057738878,-0.057738878,0.89951,0.89951,-0.3156913,0.2919094,1,1
2024-04-26,217.07000732421875,215.52999877929688,216.77000427246094,216.6199951171875,6268500.0,0.21381089,-0.06092249,-0.06092249,0.74173725,0.74173725,-0.5723782,0.08467953,1,1
2024-04-29,217.22000122070312,215.25,216.02000427246094,216.17999267578125,6409900.0,0.30055806,-0.06418813,-0.06418813,0.5798992,0.5798992,-0.39888388,0.090507664,1,1
2024-04-30,214.1300048828125,211.8000030517578,213.3800048828125,211.8699951171875,11248600.0,0.564259,-0.05146732,-0.05146732,1.0,1.0,0.12851799,0.564259,1,1
2024-05-01,215.5,212.41000366210938,212.9600067138672,213.7899932861328,10373900.0,0.10403838,-0.058324452,-0.058324452,0.8704903,0.8704903,-0.7919232,0.03928356,0,0
2024-05-02,213.7100067138672,211.49000549316406,211.89999389648438,213.1300048828125,6287000.0,0.27471623,-0.058526836,-0.058526836,0.8604605,0.8604605,-0.45056754,0.20494652,1,1
2024-05-03,213.22999572753906,210.7100067138672,212.88999938964844,212.9600067138672,8679900.0,0.24100484,-0.061596513,-0.061596513,0.7083341,0.7083341,-0.51799035,0.09517187,1,1
2024-05-06,215.91000366210938,214.47000122070312,215.13999938964844,215.1999969482422,6840500.0,0.08271275,-0.07298092,-0.07298092,0.14414799,0.14414799,-0.8345745,-0.34521326,0,0
2024-05-07,214.92999267578125,213.8800048828125,214.52000427246094,214.2100067138672,5660700.0,0.19997929,-0.077404544,-0.077404544,-0.075077295,-0.075077295,-0.6000414,-0.33755934,0,0
2024-05-08,214.8000030517578,213.5,213.6199951171875,213.5800018310547,4462700.0,0.2547257,-0.07049451,-0.07049451,0.2673689,0.2673689,-0.4905486,-0.111589834,0,0
2024-05-09,216.9499969482422,214.44000244140625,214.47999572753906,216.9499969482422,7732500.0,0.090259776,-0.073216446,-0.073216446,0.13247573,0.13247573,-0.8194804,-0.34350234,0,0
2024-05-10,219.60000610351562,218.0800018310547,219.22000122070312,218.7100067138672,8700900.0,0.06385548,-0.0737768,-0.0737768,0.10470593,0.10470593,-0.87228906,-0.38379157,0,0
2024-05-13,217.30999755859375,215.8000030517578,217.05999755859375,216.25999450683594,4896300.0,0.22168978,-0.07499572,-0.07499572,0.044298768,0.044298768,-0.5566205,-0.25616086,0,0
2024-05-14,218.3800048828125,216.97999572753906,217.30999755859375,218.08999633789062,4662700.0,0.11704685,-0.07673332,-0.07673332,-0.041812956,-0.041812956,-0.76590633,-0.40385965,0,0
2024-05-15,221.19000244140625,217.64999389648438,219.05999755859375,220.88999938964844,9297700.0,0.051883925,-0.08433413,-0.08433413,-0.41849226,-0.41849226,-0.8962321,-0.65736216,0,0
2024-05-16,220.58999633789062,219.41000366210938,220.13999938964844,220.02999877929688,4301700.0,0.2464675,-0.07999823,-0.07999823,-0.20361483,-0.20361483,-0.507065,-0.3553399,0,0
2024-05-17,223.85000610351562,221.6699981689453,222.17999267578125,223.66000366210938,10481900.0,0.05451252,-0.09112783,-0.09112783,-0.7551732,-0.7551732,-0.89097494,-0.8230741,0,0
2024-05-20,225.66000366210938,223.02000427246094,223.7899932861328,224.55999755859375,5990900.0,0.0899921,-0.0881397,-0.0881397,-0.60708797,-0.60708797,-0.8200158,-0.7135519,0,0
2024-05-21,225.2100067138672,223.6999969482422,224.77000427246094,224.22999572753906,4002600.0,0.11947283,-0.08838778,-0.08838778,-0.6193824,-0.6193824,-0.76105434,-0.6902183,0,0
2024-05-22,223.24000549316406,219.74000549316406,223.08999633789062,220.11000061035156,8903100.0,0.31258103,-0.07107554,-0.07107554,0.2385745,0.2385745,-0.37483793,-0.068131715,0,0
2024-05-23,219.22999572753906,215.66000366210938,218.77999877929688,215.72000122070312,9537900.0,0.48152933,-0.07244542,-0.07244542,0.17068589,0.17068589,-0.03694135,0.06687227,1,1
2024-05-24,217.2100067138672,215.74000549316406,216.9600067138672,215.9199981689453,4212400.0,0.23170862,-0.064368345,-0.064368345,0.57096815,0.57096815,-0.53658277,0.017192706,0,0
2024-05-28,218.58999633789062,217.2100067138672,218.42999267578125,218.19000244140625,3809700.0,0.15578578,-0.07135606,-0.07135606,0.22467244,0.22467244,-0.6884284,-0.23187798,0,0
2024-05-29,217.16000366210938,216.1199951171875,216.9199981689453,216.16000366210938,4185000.0,0.20238034,-0.069676146,-0.069676146,0.30792522,0.30792522,-0.5952393,-0.14365703,0,0
2024-05-30,217.50999450683594,216.41000366210938,216.69000244140625,216.57000732421875,3068800.0,0.1675063,-0.07055307,-0.07055307,0.26446664,0.26446664,-0.6649874,-0.20026036,0,0
2024-05-31,217.9600067138672,214.64999389648438,217.77000427246094,215.3000030517578,5617200.0,0.09411086,-0.0660918,-0.0660918,0.48555768,0.48555768,-0.8117783,-0.1631103,0,0
2024-06-03,217.82000732421875,215.5399932861328,215.9199981689453,217.22000122070312,6172600.0,0.12961087,-0.07281673,-0.07281673,0.15228474,0.15228474,-0.74077827,-0.29424673,0,0
2024-06-04,216.24000549316406,214.1999969482422,216.24000549316406,215.27000427246094,5509400.0,0.13718024,-0.07317352,-0.07317352,0.1346029,0.1346029,-0.7256395,-0.2955183,0,0
2024-06-05,218.0800018310547,215.92999267578125,216.69000244140625,217.82000732421875,5479200.0,0.13409714,-0.07371505,-0.07371505,0.107765794,0.107765794,-0.7318057,-0.31201994,0,0
2024-06-06,219.97000122070312,218.10000610351562,218.36000061035156,219.42999267578125,5283900.0,0.14466006,-0.08081945,-0.08081945,-0.24431258,-0.24431258,-0.7106799,-0.47749624,0,0
2024-06-07,215.19000244140625,211.5399932861328,215.07000732421875,211.60000610351562,12195100.0,0.32153705,-0.0642849,-0.0642849,0.57510364,0.57510364,-0.3569259,0.109088875,1,1
2024-06-10,214.02000427246094,212.75999450683594,213.1300048828125,213.5399932861328,4215300.0,0.09988472,-0.0762212,-0.0762212,-0.016433239,-0.016433239,-0.80023056,-0.4083319,0,0
2024-06-11,214.3800048828125,213.24000549316406,213.9499969482422,214.14999389648438,4004100.0,0.10878155,-0.08299214,-0.08299214,-0.3519861,-0.3519861,-0.7824369,-0.5672115,0,0
2024-06-12,216.5500030517578,214.1999969482422,216.47000122070312,214.72000122070312,5911900.0,0.16889955,-0.0786526,-0.0786526,-0.13692808,-0.13692808,-0.6622009,-0.3995645,0,0
2024-06-13,214.9600067138672,212.25999450683594,214.44000244140625,212.97000122070312,5861100.0,0.2521255,-0.06993408,-0.06993408,0.29514265,0.29514265,-0.495749,-0.10030317,0,0
2024-06-14,216.0399932861328,214.97999572753906,215.33999633789062,215.72999572753906,7076500.0,0.13016757,-0.081685014,-0.081685014,-0.28720802,-0.28720802,-0.73966485,-0.51343644,0,0
2024-06-17,215.24000549316406,213.60000610351562,214.89999389648438,214.61000061035156,3877700.0,0.22841081,-0.07381478,-0.07381478,0.102823615,0.102823615,-0.5431784,-0.22017738,0,0
2024-06-18,215.8300018310547,214.0399932861328,214.3800048828125,215.47000122070312,4921400.0,0.13732022,-0.08149612,-0.08149612,-0.2778468,-0.2778468,-0.72535956,-0.5016032,0,0
2024-06-20,218.74000549316406,216.14999389648438,216.32000732421875,218.16000366210938,7290500.0,0.15620157,-0.083956555,-0.083956555,-0.39978057,-0.39978057,-0.68759686,-0.5436887,0,0
2024-06-21,217.89999389648438,214.25999450683594,217.8300018310547,214.77999877929688,8865600.0,0.3335673,-0.077432476,-0.077432476,-0.07646155,-0.07646155,-0.33286542,-0.20466349,0,0
2024-06-24,215.94000244140625,215.1999969482422,215.5500030517578,215.6300048828125,4626900.0,0.10598932,-0.0842774,-0.0842774,-0.41568094,-0.41568094,-0.7880213,-0.60185117,0,0
2024-06-25,215.30999755859375,214.1199951171875,214.9600067138672,214.55999755859375,3820900.0,0.11231635,-0.07955297,-0.07955297,-0.1815486,-0.1815486,-0.7753673,-0.47845796,0,0
2024-06-26,213.11000061035156,212.1199951171875,212.38999938964844,212.5800018310547,4690300.0,0.28952587,-0.06576491,-0.06576491,0.5017574,0.5017574,-0.42094827,0.040404566,0,0
2024-06-27,215.5,214.4499969482422,214.7100067138672,214.99000549316406,4977800.0,0.11154186,-0.080723785,-0.080723785,-0.23957157,-0.23957157,-0.77691627,-0.5082439,0,0
2024-06-28,215.80999755859375,214.82000732421875,215.63999938964844,215.00999450683594,3955100.0,0.15025742,-0.085530296,-0.085530296,-0.47777176,-0.47777176,-0.6994852,-0.5886285,0,0
2024-07-01,216.0,214.49000549316406,215.25,215.57000732421875,3797900.0,0.116138645,-0.08359442,-0.08359442,-0.38183397,-0.38183397,-0.7677227,-0.5747784,0,0
2024-07-02,216.0800018310547,214.6199951171875,215.3300018310547,215.55999755859375,4921700.0,0.083417945,-0.08407581,-0.08407581,-0.40569055,-0.40569055,-0.8331641,-0.6194273,0,0
2024-07-03,218.74000549316406,217.3300018310547,217.33999633789062,217.99000549316406,5055300.0,0.06656258,-0.09732418,-0.09732418,-1.0,-1.0,-0.8668748,-0.9334374,0,0
2024-07-05,221.27999877929688,219.5800018310547,219.5800018310547,220.92999267578125,5950600.0,0.05344186,-0.09065287,-0.09065287,-0.7316352,-0.7316352,-0.8931163,-0.8123758,0,0
2024-07-08,220.0399932861328,217.41000366210938,219.63999938964844,218.19000244140625,5790800.0,0.15714063,-0.08431862,-0.08431862,-0.4177239,-0.4177239,-0.6857188,-0.55172133,0,0
2024-07-09,219.2899932861328,217.27000427246094,218.57000732421875,218.55999755859375,3901500.0,0.17289263,-0.07387034,-0.07387034,0.10007024,0.10007024,-0.65421474,-0.27707225,0,0
2024-07-10,220.7100067138672,219.16000366210938,220.13999938964844,219.36000061035156,5556200.0,0.13047267,-0.076854885,-0.076854885,-0.047837377,-0.047837377,-0.7390547,-0.39344603,0,0
2024-07-11,224.14999389648438,221.47999572753906,222.64999389648438,223.25,9322000.0,0.15630373,-0.076512136,-0.076512136,-0.030851483,-0.030851483,-0.68739253,-0.359122,0,0
2024-07-12,223.6199951171875,221.86000061035156,222.02999877929688,223.11000061035156,5179300.0,0.18098882,-0.08314553,-0.08314553,-0.3595879,-0.3595879,-0.63802236,-0.49880517,0,0
2024-07-15,225.58999633789062,223.02000427246094,223.38999938964844,223.8300018310547,5719300.0,0.16567577,-0.08385359,-0.08385359,-0.39467776,-0.39467776,-0.6686485,-0.5316631,0,0
2024-07-16,228.2899932861328,225.3000030517578,225.4499969482422,228.2899932861328,11070700.0,0.30507317,-0.08965664,-0.08965664,-0.6822645,-0.6822645,-0.38985366,-0.5360591,0,0
2024-07-17,229.64999389648438,226.6699981689453,228.7899932861328,227.22999572753906,8620500.0,0.21422857,-0.09379876,-0.09379876,-0.88753855,-0.88753855,-0.57154286,-0.7295407,0,0
2024-07-18,228.32000732421875,225.57000732421875,227.7100067138672,225.77999877929688,5485500.0,0.208547,-0.085579306,-0.085579306,-0.4802006,-0.4802006,-0.582906,-0.5315533,0,0
2024-07-19,222.67999267578125,221.41000366210938,221.52000427246094,221.72999572753906,8666000.0,0.34170312,-0.08019921,-0.08019921,-0.21357489,-0.21357489,-0.31659377,-0.26508433,0,0
2024-07-22,221.9199981689453,220.39999389648438,221.5800018310547,221.8000030517578,5334100.0,0.14587891,-0.08669465,-0.08669465,-0.53547466,-0.53547466,-0.7082422,-0.6218584,0,0
2024-07-23,222.75,221.86000061035156,222.33999633789062,222.5800018310547,4435700.0,0.24177101,-0.08479995,-0.08479995,-0.44157755,-0.44157755,-0.516458,-0.47901776,0,0
2024-07-24,224.8800048828125,221.74000549316406,223.47000122070312,221.8000030517578,6838800.0,0.36097306,-0.08392723,-0.08392723,-0.3983273,-0.3983273,-0.27805388,-0.3381906,0,0
2024-07-25,219.25999450683594,217.52000427246094,219.02000427246094,218.3300018310547,9777100.0,0.48810285,-0.07115437,-0.07115437,0.23466766,0.23466766,-0.023794293,0.10543668,1,1
2024-07-26,221.0399932861328,219.6999969482422,219.9600067138672,220.6300048828125,6328800.0,0.24509959,-0.07949466,-0.07949466,-0.17865896,-0.17865896,-0.5098008,-0.34422988,0,0
2024-07-29,221.5500030517578,219.0500030517578,221.25999450683594,220.32000732421875,4665100.0,0.32770556,-0.08046902,-0.08046902,-0.226946,-0.226946,-0.34458888,-0.28576744,0,0
2024-07-30,222.9199981689453,220.36000061035156,221.41000366210938,222.52000427246094,4939500.0,0.18399443,-0.0807582,-0.0807582,-0.2412771,-0.2412771,-0.6320112,-0.43664414,0,0
2024-07-31,226.60000610351562,223.63999938964844,223.72999572753906,226.5500030517578,7316600.0,0.13817538,-0.08388236,-0.08388236,-0.39610374,-0.39610374,-0.72364926,-0.5598765,0,0
2024-08-01,227.57000732421875,225.0500030517578,226.74000549316406,225.77000427246094,7217200.0,0.2937699,-0.08331292,-0.08331292,-0.3678835,-0.3678835,-0.4124602,-0.3901719,0,0
2024-08-02,228.75999450683594,222.8699951171875,227.9499969482422,225.33999633789062,11109400.0,0.32222047,-0.08938627,-0.08938627,-0.6688653,-0.6688653,-0.35555905,-0.5122122,0,0
2024-08-05,223.10000610351562,220.24000549316406,220.55999755859375,222.47999572753906,8939000.0,0.23449552,-0.08425381,-0.08425381,-0.41451192,-0.41451192,-0.53100896,-0.47276044,0,0
2024-08-06,222.13999938964844,220.11000061035156,221.5,220.6999969482422,14362300.0,0.36140472,-0.07012853,-0.07012853,0.285506,0.285506,-0.27719057,0.0041577257,0,0
2024-08-07,222.30999755859375,220.35000610351562,221.94000244140625,220.5500030517578,5287800.0,0.42127088,-0.06447094,-0.06447094,0.5658839,0.5658839,-0.15745825,0.20421283,1,1
2024-08-08,224.25,222.52000427246094,222.72999572753906,224.00999450683594,6327100.0,0.19862457,-0.07157097,-0.07157097,0.21402192,0.21402192,-0.6027509,-0.19436449,0,0
2024-08-09,225.27999877929688,223.82000732421875,224.82000732421875,224.55999755859375,4441000.0,0.23765334,-0.074387215,-0.074387215,0.0744549,0.0744549,-0.5246933,-0.2251192,0,0
2024-08-12,228.5399932861328,225.97000122070312,226.13999938964844,228.41000366210938,5561300.0,0.13663316,-0.07459771,-0.07459771,0.064023376,0.064023376,-0.7267337,-0.33135515,0,0
2024-08-13,228.8699951171875,227.58999633789062,228.07000732421875,228.05999755859375,6740200.0,0.29003015,-0.078903645,-0.078903645,-0.14936948,-0.14936948,-0.4199397,-0.28465462,0,0
2024-08-14,227.47999572753906,225.35000610351562,226.5500030517578,226.1999969482422,5462500.0,0.3192816,-0.07068685,-0.07068685,0.25783706,0.25783706,-0.36143678,-0.051799856,0,0
2024-08-15,227.5,225.1199951171875,226.50999450683594,226.91000366210938,5273300.0,0.24275436,-0.07225437,-0.07225437,0.1801542,0.1801542,-0.5144913,-0.16716856,0,0
2024-08-16,232.02000427246094,229.00999450683594,229.99000549316406,231.99000549316406,11924500.0,0.26876166,-0.07431566,-0.07431566,0.07800102,0.07800102,-0.46247667,-0.19223782,0,0
2024-08-19,231.77999877929688,229.74000549316406,230.14999389648438,231.61000061035156,5164800.0,0.38007432,-0.07471777,-0.07471777,0.05807352,0.05807352,-0.23985136,-0.09088892,0,0
2024-08-20,234.00999450683594,231.1300048828125,233.7100067138672,232.4600067138672,9073600.0,0.18292922,-0.074026495,-0.074026495,0.09233141,0.09233141,-0.63414156,-0.27090508,0,0
2024-08-21,232.8699951171875,230.47999572753906,231.69000244140625,232.14999389648438,5337400.0,0.37631014,-0.075312965,-0.075312965,0.02857685,0.02857685,-0.24737972,-0.109401435,0,0
2024-08-22,230.3800048828125,228.25999450683594,230.35000610351562,229.3699951171875,5765400.0,0.5785364,-0.06575627,-0.06575627,0.5021857,0.5021857,0.15707278,0.32962924,1,1
2024-08-23,232.72999572753906,230.52000427246094,231.0399932861328,232.02000427246094,5418200.0,0.21190567,-0.07066786,-0.07066786,0.25877786,0.25877786,-0.5761887,-0.15870541,0,0
2024-08-26,233.5,232.05999755859375,233.4499969482422,232.75999450683594,3151400.0,0.20941257,-0.078688204,-0.078688204,-0.13869268,-0.13869268,-0.58117485,-0.35993376,0,0
2024-08-27,233.47000122070312,231.57000732421875,231.69000244140625,233.38999938964844,4435600.0,0.24120067,-0.083728075,-0.083728075,-0.38845766,-0.38845766,-0.5175986,-0.45302814,0,0
2024-08-28,232.02000427246094,230.72999572753906,232.0,231.75,4961500.0,0.28364804,-0.081227705,-0.081227705,-0.26454479,-0.26454479,-0.4327039,-0.34862435,0,0
2024-08-29,233.61000061035156,231.9199981689453,231.9499969482422,232.9499969482422,5524200.0,0.21355022,-0.08276693,-0.08276693,-0.34082526,-0.34082526,-0.5728996,-0.45686245,0,0
2024-08-30,232.86000061035156,230.5500030517578,232.52999877929688,231.2899932861328,5743000.0,0.34653232,-0.08087232,-0.08087232,-0.24693263,-0.24693263,-0.30693537,-0.276934,0,0
2024-09-03,230.5399932861328,228.52000427246094,230.3800048828125,230.2899932861328,6417900.0,0.5252667,-0.08140062,-0.08140062,-0.27311397,-0.27311397,0.050533414,-0.111290276,0,0
2024-09-04,231.05999755859375,229.3800048828125,229.7899932861328,230.42999267578125,4696000.0,0.44360974,-0.08035958,-0.08035958,-0.22152233,-0.22152233,-0.11278051,-0.16715142,0,0
2024-09-05,232.88999938964844,231.3300018310547,232.72000122070312,232.35000610351562,4838100.0,0.36468378,-0.08127263,-0.08127263,-0.26677126,-0.26677126,-0.27063245,-0.26870185,0,0
2024-09-06,232.75999450683594,229.6199951171875,231.8300018310547,230.6300048828125,6315800.0,0.41085324,-0.079728365,-0.079728365,-0.19024074,-0.19024074,-0.17829353,-0.18426713,0,0
2024-09-09,231.6199951171875,230.38999938964844,231.25999450683594,231.60000610351562,3548800.0,0.346888,-0.078606196,-0.078606196,-0.13462853,-0.13462853,-0.306224,-0.22042626,0,0
2024-09-10,232.74000549316406,231.1199951171875,232.38999938964844,232.6199951171875,4378300.0,0.3493339,-0.079563156,-0.079563156,-0.18205339,-0.18205339,-0.30133218,-0.24169278,0,0
2024-09-11,232.8699951171875,231.08999633789062,231.72000122070312,232.25,4637300.0,0.5981268,-0.07634881,-0.07634881,-0.02275747,-0.02275747,0.19625366,0.08674809,1,1
2024-09-12,236.4499969482422,234.4199981689453,234.6300048828125,236.3300018310547,9930200.0,0.2043818,-0.08944399,-0.08944399,-0.67172587,-0.67172587,-0.5912364,-0.6314812,0,0
2024-09-13,238.97999572753906,237.75999450683594,238.1300048828125,238.67999267578125,7455100.0,0.22768012,-0.08511527,-0.08511527,-0.45720392,-0.45720392,-0.54463977,-0.50092185,0,0
2024-09-16,239.27999877929688,238.0500030517578,238.72999572753906,238.66000366210938,4713500.0,0.1721023,-0.084403545,-0.084403545,-0.42193246,-0.42193246,-0.6557954,-0.5388639,0,0
2024-09-17,238.60000610351562,236.61000061035156,238.0800018310547,237.33999633789062,5257100.0,0.17255244,-0.08438049,-0.08438049,-0.42079002,-0.42079002,-0.6548951,-0.5378426,0,0
2024-09-18,240.2899932861328,235.3000030517578,238.19000244140625,235.50999450683594,11081100.0,0.25361076,-0.088549145,-0.088549145,-0.6273793,-0.6273793,-0.49277848,-0.5600789,0,0
2024-09-19,239.52000427246094,237.38999938964844,238.24000549316406,239.1699981689453,6108200.0,0.14096974,-0.077695236,-0.077695236,-0.08948332,-0.08948332,-0.7180605,-0.4037719,0,0
2024-09-20,242.6300048828125,240.47000122070312,241.11000061035156,242.2100067138672,7737400.0,0.19465332,-0.082651265,-0.082651265,-0.33509326,-0.33509326,-0.61069334,-0.4728933,0,0
2024-09-23,243.4600067138672,242.58999633789062,242.97000122070312,242.67999267578125,5426200.0,0.19434439,-0.08311192,-0.08311192,-0.35792232,-0.35792232,-0.6113112,-0.48461676,0,0
2024-09-24,246.19000244140625,243.14999389648438,243.38999938964844,246.07000732421875,8386300.0,0.16618784,-0.08359603,-0.08359603,-0.38191372,-0.38191372,-0.66762435,-0.52476907,0,0
2024-09-25,246.47000122070312,244.7899932861328,246.19000244140625,245.72999572753906,7393400.0,0.24283119,-0.08562821,-0.08562821,-0.48262423,-0.48262423,-0.51433766,-0.49848098,0,0
2024-09-26,247.3699951171875,245.19000244140625,246.44000244140625,246.97999572753906,7041100.0,0.23467553,-0.07994583,-0.07994583,-0.20101798,-0.20101798,-0.53064895,-0.36583346,0,0
2024-09-27,246.75,244.19000244140625,246.30999755859375,245.02000427246094,8329600.0,0.2999939,-0.081420414,-0.081420414,-0.274095,-0.274095,-0.4000122,-0.3370536,0,0
2024-09-30,244.0800018310547,242.5,243.97000122070312,243.05999755859375,6916700.0,0.31574008,-0.0791842,-0.0791842,-0.16327298,-0.16327298,-0.36851984,-0.2658964,0,0
2024-10-01,246.97999572753906,245.05999755859375,245.1999969482422,245.61000061035156,10605500.0,0.15006246,-0.078714,-0.078714,-0.13997096,-0.13997096,-0.6998751,-0.41992304,0,0
2024-10-02,246.07000732421875,243.99000549316406,245.61000061035156,245.66000366210938,6798800.0,0.18127933,-0.081161454,-0.081161454,-0.26126152,-0.26126152,-0.63744134,-0.44935143,0,0
2024-10-03,245.91000366210938,243.69000244140625,244.72000122070312,245.49000549316406,5674500.0,0.5534999,-0.079407476,-0.079407476,-0.17433822,-0.17433822,0.106999755,-0.033669237,0,0
2024-10-04,246.69000244140625,244.0500030517578,245.0,245.0,5947800.0,0.61840534,-0.07979111,-0.07979111,-0.19335008,-0.19335008,0.23681068,0.021730304,0,0
